asset_id,source,alias
OT-01512,PASSIVE,PLT-14-ENG_WORKSTATION-068
OT-01512,CMMS,ASSET-201512
OT-01513,CMDB,CMDB-101513
OT-01513,PASSIVE,PLT-14-SAFETY_PLC-927
OT-01513,CMMS,ASSET-201513
OT-01514,CMDB,CMDB-101514
OT-01514,PASSIVE,PLT-14-SAFETY_PLC-692
OT-01514,CMMS,ASSET-201514
OT-01515,CMDB,CMDB-101515
OT-01515,PASSIVE,PLT-14-HMI-228
OT-01515,CMMS,ASSET-201515
OT-01516,CMDB,CMDB-101516
OT-01516,PASSIVE,PLT-14-SENSOR-080
OT-01516,CMMS,ASSET-201516
OT-01517,CMDB,CMDB-101517
OT-01517,PASSIVE,PLT-14-NETWORK_SWITCH-960
OT-01517,CMMS,ASSET-201517
OT-01518,CMDB,CMDB-101518
OT-01518,PASSIVE,PLT-14-SENSOR-493
OT-01518,CMMS,ASSET-201518
OT-01519,CMDB,CMDB-101519
OT-01519,PASSIVE,PLT-14-PLC-567
OT-01519,CMMS,ASSET-201519
OT-01520,CMDB,CMDB-101520
OT-01520,PASSIVE,PLT-14-HMI-994
OT-01520,CMMS,ASSET-201520
OT-01521,CMDB,CMDB-101521
OT-01521,PASSIVE,PLT-14-NETWORK_SWITCH-396
OT-01521,CMMS,ASSET-201521
OT-01522,CMDB,CMDB-101522
OT-01522,PASSIVE,PLT-14-IED-676
OT-01522,CMMS,ASSET-201522
OT-01523,CMDB,CMDB-101523
OT-01523,PASSIVE,PLT-14-ENG_WORKSTATION-870
OT-01523,CMMS,ASSET-201523
OT-01524,CMDB,CMDB-101524
OT-01524,PASSIVE,PLT-14-IED-052
OT-01524,CMMS,ASSET-201524
OT-01525,CMDB,CMDB-101525
OT-01525,PASSIVE,PLT-14-IED-450
OT-01525,CMMS,ASSET-201525
OT-01526,CMDB,CMDB-101526
OT-01526,PASSIVE,PLT-14-SENSOR-249
OT-01526,CMMS,ASSET-201526
OT-01527,CMDB,CMDB-101527
OT-01527,PASSIVE,PLT-14-HMI-749
OT-01527,CMMS,ASSET-201527
OT-01528,CMDB,CMDB-101528
OT-01528,PASSIVE,PLT-14-HISTORIAN-582
OT-01528,CMMS,ASSET-201528
OT-01529,CMDB,CMDB-101529
OT-01529,PASSIVE,PLT-14-IED-183
OT-01529,CMMS,ASSET-201529
OT-01530,CMDB,CMDB-101530
OT-01530,PASSIVE,PLT-14-HMI-931
OT-01530,CMMS,ASSET-201530
OT-01531,CMDB,CMDB-101531
OT-01531,PASSIVE,PLT-14-SENSOR-598
OT-01531,CMMS,ASSET-201531
OT-01532,CMDB,CMDB-101532
OT-01532,PASSIVE,PLT-14-ENG_WORKSTATION-585
OT-01532,CMMS,ASSET-201532
OT-01533,CMDB,CMDB-101533
OT-01533,PASSIVE,PLT-14-SENSOR-988
OT-01533,CMMS,ASSET-201533
OT-01534,CMDB,CMDB-101534
OT-01534,PASSIVE,PLT-14-SENSOR-953
OT-01534,CMMS,ASSET-201534
OT-01535,CMDB,CMDB-101535
OT-01535,PASSIVE,PLT-14-PLC-240
OT-01535,CMMS,ASSET-201535
OT-01536,CMDB,CMDB-101536
OT-01536,PASSIVE,PLT-14-HISTORIAN-371
OT-01536,CMMS,ASSET-201536
OT-01537,CMDB,CMDB-101537
OT-01537,PASSIVE,PLT-14-RTU-488
OT-01537,CMMS,ASSET-201537
OT-01538,CMDB,CMDB-101538
OT-01538,PASSIVE,PLT-14-SENSOR-705
OT-01538,CMMS,ASSET-201538
OT-01539,CMDB,CMDB-101539
OT-01539,PASSIVE,PLT-14-IED-699
OT-01539,CMMS,ASSET-201539
OT-01540,CMDB,CMDB-101540
OT-01540,PASSIVE,PLT-14-PLC-786
OT-01540,CMMS,ASSET-201540
OT-01541,CMDB,CMDB-101541
OT-01541,PASSIVE,PLT-14-GATEWAY-467
OT-01541,CMMS,ASSET-201541
OT-01542,CMDB,CMDB-101542
OT-01542,PASSIVE,PLT-14-SENSOR-566
OT-01542,CMMS,ASSET-201542
OT-01543,CMDB,CMDB-101543
OT-01543,PASSIVE,PLT-14-OPC_SERVER-302
OT-01543,CMMS,ASSET-201543
OT-01544,CMDB,CMDB-101544
OT-01544,PASSIVE,PLT-14-NETWORK_SWITCH-872
OT-01544,CMMS,ASSET-201544
OT-01545,CMDB,CMDB-101545
OT-01545,PASSIVE,PLT-14-DCS_CONTROLLER-657
OT-01545,CMMS,ASSET-201545
OT-01546,CMDB,CMDB-101546
OT-01546,PASSIVE,PLT-14-RTU-064
OT-01546,CMMS,ASSET-201546
OT-01547,CMDB,CMDB-101547
OT-01547,PASSIVE,PLT-14-SENSOR-753
OT-01547,CMMS,ASSET-201547
OT-01548,CMDB,CMDB-101548
OT-01548,PASSIVE,PLT-14-NETWORK_SWITCH-668
OT-01548,CMMS,ASSET-201548
OT-01549,CMDB,CMDB-101549
OT-01549,PASSIVE,PLT-14-SAFETY_PLC-569
OT-01549,CMMS,ASSET-201549
OT-01550,CMDB,CMDB-101550
OT-01550,PASSIVE,PLT-14-NETWORK_SWITCH-859
OT-01550,CMMS,ASSET-201550
OT-01551,CMDB,CMDB-101551
OT-01551,PASSIVE,PLT-14-OPC_SERVER-121
OT-01551,CMMS,ASSET-201551
OT-01552,CMDB,CMDB-101552
OT-01552,PASSIVE,PLT-14-SAFETY_PLC-041
OT-01552,CMMS,ASSET-201552
OT-01553,CMDB,CMDB-101553
OT-01553,PASSIVE,PLT-15-DCS_CONTROLLER-240
OT-01553,CMMS,ASSET-201553
OT-01554,CMDB,CMDB-101554
OT-01554,PASSIVE,PLT-15-HISTORIAN-547
OT-01554,CMMS,ASSET-201554
OT-01555,CMDB,CMDB-101555
OT-01555,PASSIVE,PLT-15-SENSOR-602
OT-01555,CMMS,ASSET-201555
OT-01556,CMDB,CMDB-101556
OT-01556,PASSIVE,PLT-15-HMI-296
OT-01556,CMMS,ASSET-201556
OT-01557,CMDB,CMDB-101557
OT-01557,PASSIVE,PLT-15-OPC_SERVER-793
OT-01557,CMMS,ASSET-201557
OT-01558,CMDB,CMDB-101558
OT-01558,PASSIVE,PLT-15-HMI-585
OT-01558,CMMS,ASSET-201558
OT-01559,CMDB,CMDB-101559
OT-01559,PASSIVE,PLT-15-SAFETY_PLC-892
OT-01559,CMMS,ASSET-201559
OT-01560,CMDB,CMDB-101560
OT-01560,PASSIVE,PLT-15-SAFETY_PLC-493
OT-01560,CMMS,ASSET-201560
OT-01561,CMDB,CMDB-101561
OT-01561,PASSIVE,PLT-15-SAFETY_PLC-107
OT-01561,CMMS,ASSET-201561
OT-01562,CMDB,CMDB-101562
OT-01562,PASSIVE,PLT-15-SENSOR-215
OT-01562,CMMS,ASSET-201562
OT-01563,CMDB,CMDB-101563
OT-01563,PASSIVE,PLT-15-HISTORIAN-232
OT-01563,CMMS,ASSET-201563
OT-01564,CMDB,CMDB-101564
OT-01564,PASSIVE,PLT-15-NETWORK_SWITCH-161
OT-01564,CMMS,ASSET-201564
OT-01565,CMDB,CMDB-101565
OT-01565,PASSIVE,PLT-15-PLC-690
OT-01565,CMMS,ASSET-201565
OT-01566,CMDB,CMDB-101566
OT-01566,PASSIVE,PLT-15-NETWORK_SWITCH-854
OT-01566,CMMS,ASSET-201566
OT-01567,CMDB,CMDB-101567
OT-01567,PASSIVE,PLT-15-PLC-524
OT-01567,CMMS,ASSET-201567
OT-01568,CMDB,CMDB-101568
OT-01568,PASSIVE,PLT-15-RTU-360
OT-01568,CMMS,ASSET-201568
OT-01569,CMDB,CMDB-101569
OT-01569,PASSIVE,PLT-15-IED-169
OT-01569,CMMS,ASSET-201569
OT-01570,CMDB,CMDB-101570
OT-01570,PASSIVE,PLT-15-DCS_CONTROLLER-704
OT-01570,CMMS,ASSET-201570
OT-01571,CMDB,CMDB-101571
OT-01571,PASSIVE,PLT-15-VFD-157
OT-01571,CMMS,ASSET-201571
OT-01572,CMDB,CMDB-101572
OT-01572,PASSIVE,PLT-15-NETWORK_SWITCH-753
OT-01572,CMMS,ASSET-201572
OT-01573,CMDB,CMDB-101573
OT-01573,PASSIVE,PLT-15-NETWORK_SWITCH-707
OT-01573,CMMS,ASSET-201573
OT-01574,CMDB,CMDB-101574
OT-01574,PASSIVE,PLT-15-HISTORIAN-668
OT-01574,CMMS,ASSET-201574
OT-01575,CMDB,CMDB-101575
OT-01575,PASSIVE,PLT-15-OPC_SERVER-505
OT-01575,CMMS,ASSET-201575
OT-01576,CMDB,CMDB-101576
OT-01576,PASSIVE,PLT-15-RTU-362
OT-01576,CMMS,ASSET-201576
OT-01577,CMDB,CMDB-101577
OT-01577,PASSIVE,PLT-15-ENG_WORKSTATION-620
OT-01577,CMMS,ASSET-201577
OT-01578,CMDB,CMDB-101578
OT-01578,PASSIVE,PLT-15-PLC-162
OT-01578,CMMS,ASSET-201578
OT-01579,CMDB,CMDB-101579
OT-01579,PASSIVE,PLT-15-SAFETY_PLC-807
OT-01579,CMMS,ASSET-201579
OT-01580,CMDB,CMDB-101580
OT-01580,PASSIVE,PLT-15-OPC_SERVER-727
OT-01580,CMMS,ASSET-201580
OT-01581,CMDB,CMDB-101581
OT-01581,PASSIVE,PLT-15-ENG_WORKSTATION-898
OT-01581,CMMS,ASSET-201581
OT-01582,CMDB,CMDB-101582
OT-01582,PASSIVE,PLT-15-RTU-044
OT-01582,CMMS,ASSET-201582
OT-01583,CMDB,CMDB-101583
OT-01583,PASSIVE,PLT-15-DCS_CONTROLLER-839
OT-01583,CMMS,ASSET-201583
OT-01584,CMDB,CMDB-101584
OT-01584,PASSIVE,PLT-15-RTU-538
OT-01584,CMMS,ASSET-201584
OT-01585,CMDB,CMDB-101585
OT-01585,PASSIVE,PLT-15-NETWORK_SWITCH-726
OT-01585,CMMS,ASSET-201585
OT-01586,CMDB,CMDB-101586
OT-01586,PASSIVE,PLT-15-PLC-958
OT-01586,CMMS,ASSET-201586
OT-01587,CMDB,CMDB-101587
OT-01587,PASSIVE,PLT-15-SAFETY_PLC-936
OT-01587,CMMS,ASSET-201587
OT-01588,CMDB,CMDB-101588
OT-01588,PASSIVE,PLT-15-PLC-062
OT-01588,CMMS,ASSET-201588
OT-01589,CMDB,CMDB-101589
OT-01589,PASSIVE,PLT-15-SENSOR-512
OT-01589,CMMS,ASSET-201589
OT-01590,CMDB,CMDB-101590
OT-01590,PASSIVE,PLT-15-HISTORIAN-420
OT-01590,CMMS,ASSET-201590
OT-01591,CMDB,CMDB-101591
OT-01591,PASSIVE,PLT-15-IED-915
OT-01591,CMMS,ASSET-201591
OT-01592,CMDB,CMDB-101592
OT-01592,PASSIVE,PLT-15-SAFETY_PLC-129
OT-01592,CMMS,ASSET-201592
OT-01593,CMDB,CMDB-101593
OT-01593,PASSIVE,PLT-15-GATEWAY-758
OT-01593,CMMS,ASSET-201593
OT-01594,CMDB,CMDB-101594
OT-01594,PASSIVE,PLT-15-SENSOR-619
OT-01594,CMMS,ASSET-201594
OT-01595,CMDB,CMDB-101595
OT-01595,PASSIVE,PLT-15-OPC_SERVER-679
OT-01595,CMMS,ASSET-201595
OT-01596,CMDB,CMDB-101596
OT-01596,PASSIVE,PLT-15-HISTORIAN-621
OT-01596,CMMS,ASSET-201596
OT-01597,CMDB,CMDB-101597
OT-01597,PASSIVE,PLT-15-OPC_SERVER-221
OT-01597,CMMS,ASSET-201597
OT-01598,CMDB,CMDB-101598
OT-01598,PASSIVE,PLT-15-RTU-599
OT-01598,CMMS,ASSET-201598
OT-01599,CMDB,CMDB-101599
OT-01599,PASSIVE,PLT-15-NETWORK_SWITCH-556
OT-01599,CMMS,ASSET-201599
OT-01600,CMDB,CMDB-101600
OT-01600,PASSIVE,PLT-15-HISTORIAN-634
OT-01600,CMMS,ASSET-201600
OT-01601,CMDB,CMDB-101601
OT-01601,PASSIVE,PLT-15-SAFETY_PLC-202
OT-01601,CMMS,ASSET-201601
OT-01602,CMDB,CMDB-101602
OT-01602,PASSIVE,PLT-15-ENG_WORKSTATION-092
OT-01602,CMMS,ASSET-201602
OT-01603,CMDB,CMDB-101603
OT-01603,PASSIVE,PLT-15-DCS_CONTROLLER-422
OT-01603,CMMS,ASSET-201603
OT-01604,CMDB,CMDB-101604
OT-01604,PASSIVE,PLT-15-VFD-444
OT-01604,CMMS,ASSET-201604
OT-01605,CMDB,CMDB-101605
OT-01605,PASSIVE,PLT-15-OPC_SERVER-676
OT-01605,CMMS,ASSET-201605
OT-01606,CMDB,CMDB-101606
OT-01606,PASSIVE,PLT-15-GATEWAY-127
OT-01606,CMMS,ASSET-201606
OT-01607,CMDB,CMDB-101607
OT-01607,PASSIVE,PLT-15-SAFETY_PLC-051
OT-01607,CMMS,ASSET-201607
OT-01608,CMDB,CMDB-101608
OT-01608,PASSIVE,PLT-15-RTU-036
OT-01608,CMMS,ASSET-201608
OT-01609,CMDB,CMDB-101609
OT-01609,PASSIVE,PLT-15-RTU-531
OT-01609,CMMS,ASSET-201609
OT-01610,CMDB,CMDB-101610
OT-01610,PASSIVE,PLT-15-GATEWAY-767
OT-01610,CMMS,ASSET-201610
OT-01611,CMDB,CMDB-101611
OT-01611,PASSIVE,PLT-15-SAFETY_PLC-247
OT-01611,CMMS,ASSET-201611
OT-01612,CMDB,CMDB-101612
OT-01612,PASSIVE,PLT-15-NETWORK_SWITCH-239
OT-01612,CMMS,ASSET-201612
OT-01613,CMDB,CMDB-101613
OT-01613,PASSIVE,PLT-15-IED-558
OT-01613,CMMS,ASSET-201613
OT-01614,CMDB,CMDB-101614
OT-01614,PASSIVE,PLT-15-VFD-444
OT-01614,CMMS,ASSET-201614
OT-01615,CMDB,CMDB-101615
OT-01615,PASSIVE,PLT-15-GATEWAY-038
OT-01615,CMMS,ASSET-201615
OT-01616,CMDB,CMDB-101616
OT-01616,PASSIVE,PLT-15-NETWORK_SWITCH-872
OT-01616,CMMS,ASSET-201616
OT-01617,CMDB,CMDB-101617
OT-01617,PASSIVE,PLT-15-IED-607
OT-01617,CMMS,ASSET-201617
OT-01618,CMDB,CMDB-101618
OT-01618,PASSIVE,PLT-15-HISTORIAN-096
OT-01618,CMMS,ASSET-201618
OT-01619,CMDB,CMDB-101619
OT-01619,PASSIVE,PLT-15-NETWORK_SWITCH-732
OT-01619,CMMS,ASSET-201619
OT-01620,CMDB,CMDB-101620
OT-01620,PASSIVE,PLT-15-RTU-198
OT-01620,CMMS,ASSET-201620
OT-01621,CMDB,CMDB-101621
OT-01621,PASSIVE,PLT-15-GATEWAY-930
OT-01621,CMMS,ASSET-201621
OT-01622,CMDB,CMDB-101622
OT-01622,PASSIVE,PLT-15-PLC-528
OT-01622,CMMS,ASSET-201622
OT-01623,CMDB,CMDB-101623
OT-01623,PASSIVE,PLT-15-VFD-154
OT-01623,CMMS,ASSET-201623
OT-01624,CMDB,CMDB-101624
OT-01624,PASSIVE,PLT-15-DCS_CONTROLLER-456
OT-01624,CMMS,ASSET-201624
OT-01625,CMDB,CMDB-101625
OT-01625,PASSIVE,PLT-15-HISTORIAN-141
OT-01625,CMMS,ASSET-201625
OT-01626,CMDB,CMDB-101626
OT-01626,PASSIVE,PLT-15-VFD-430
OT-01626,CMMS,ASSET-201626
OT-01627,CMDB,CMDB-101627
OT-01627,PASSIVE,PLT-15-DCS_CONTROLLER-607
OT-01627,CMMS,ASSET-201627
OT-01628,CMDB,CMDB-101628
OT-01628,PASSIVE,PLT-15-IED-731
OT-01628,CMMS,ASSET-201628
OT-01629,CMDB,CMDB-101629
OT-01629,PASSIVE,PLT-15-SENSOR-079
OT-01629,CMMS,ASSET-201629
OT-01630,CMDB,CMDB-101630
OT-01630,PASSIVE,PLT-15-ENG_WORKSTATION-007
OT-01630,CMMS,ASSET-201630
OT-01631,CMDB,CMDB-101631
OT-01631,PASSIVE,PLT-15-RTU-120
OT-01631,CMMS,ASSET-201631
OT-01632,CMDB,CMDB-101632
OT-01632,PASSIVE,PLT-15-OPC_SERVER-254
OT-01632,CMMS,ASSET-201632
OT-01633,CMDB,CMDB-101633
OT-01633,PASSIVE,PLT-15-SAFETY_PLC-011
OT-01633,CMMS,ASSET-201633
OT-01634,CMDB,CMDB-101634
OT-01634,PASSIVE,PLT-15-GATEWAY-074
OT-01634,CMMS,ASSET-201634
OT-01635,CMDB,CMDB-101635
OT-01635,PASSIVE,PLT-15-HISTORIAN-649
OT-01635,CMMS,ASSET-201635
OT-01636,CMDB,CMDB-101636
OT-01636,PASSIVE,PLT-15-NETWORK_SWITCH-128
OT-01636,CMMS,ASSET-201636
OT-01637,CMDB,CMDB-101637
OT-01637,PASSIVE,PLT-15-NETWORK_SWITCH-480
OT-01637,CMMS,ASSET-201637
OT-01638,CMDB,CMDB-101638
OT-01638,PASSIVE,PLT-15-NETWORK_SWITCH-641
OT-01638,CMMS,ASSET-201638
OT-01639,CMDB,CMDB-101639
OT-01639,PASSIVE,PLT-15-NETWORK_SWITCH-050
OT-01639,CMMS,ASSET-201639
OT-01640,CMDB,CMDB-101640
OT-01640,PASSIVE,PLT-15-OPC_SERVER-767
OT-01640,CMMS,ASSET-201640
OT-01641,CMDB,CMDB-101641
OT-01641,PASSIVE,PLT-15-SENSOR-638
OT-01641,CMMS,ASSET-201641
OT-01642,CMDB,CMDB-101642
OT-01642,PASSIVE,PLT-15-PLC-787
OT-01642,CMMS,ASSET-201642
OT-01643,CMDB,CMDB-101643
OT-01643,PASSIVE,PLT-15-RTU-163
OT-01643,CMMS,ASSET-201643
OT-01644,CMDB,CMDB-101644
OT-01644,PASSIVE,PLT-15-VFD-237
OT-01644,CMMS,ASSET-201644
OT-01645,CMDB,CMDB-101645
OT-01645,PASSIVE,PLT-15-SAFETY_PLC-613
OT-01645,CMMS,ASSET-201645
OT-01646,CMDB,CMDB-101646
OT-01646,PASSIVE,PLT-15-OPC_SERVER-918
OT-01646,CMMS,ASSET-201646
OT-01647,CMDB,CMDB-101647
OT-01647,PASSIVE,PLT-15-SAFETY_PLC-110
OT-01647,CMMS,ASSET-201647
OT-01648,CMDB,CMDB-101648
OT-01648,PASSIVE,PLT-15-HMI-728
OT-01648,CMMS,ASSET-201648
OT-01649,CMDB,CMDB-101649
OT-01649,PASSIVE,PLT-15-RTU-062
OT-01649,CMMS,ASSET-201649
OT-01650,CMDB,CMDB-101650
OT-01650,PASSIVE,PLT-15-SENSOR-700
OT-01650,CMMS,ASSET-201650
OT-01651,CMDB,CMDB-101651
OT-01651,PASSIVE,PLT-15-GATEWAY-779
OT-01651,CMMS,ASSET-201651
OT-01652,CMDB,CMDB-101652
OT-01652,PASSIVE,PLT-15-OPC_SERVER-398
OT-01652,CMMS,ASSET-201652
OT-01653,CMDB,CMDB-101653
OT-01653,PASSIVE,PLT-15-HISTORIAN-414
OT-01653,CMMS,ASSET-201653
OT-01654,CMDB,CMDB-101654
OT-01654,PASSIVE,PLT-15-GATEWAY-535
OT-01654,CMMS,ASSET-201654
OT-01655,CMDB,CMDB-101655
OT-01655,PASSIVE,PLT-15-PLC-863
OT-01655,CMMS,ASSET-201655
OT-01656,CMDB,CMDB-101656
OT-01656,PASSIVE,PLT-15-VFD-313
OT-01656,CMMS,ASSET-201656
OT-01657,CMDB,CMDB-101657
OT-01657,PASSIVE,PLT-15-RTU-600
OT-01657,CMMS,ASSET-201657
OT-01658,CMDB,CMDB-101658
OT-01658,PASSIVE,PLT-15-HMI-606
OT-01658,CMMS,ASSET-201658
OT-01659,CMDB,CMDB-101659
OT-01659,PASSIVE,PLT-15-SAFETY_PLC-333
OT-01659,CMMS,ASSET-201659
OT-01660,CMDB,CMDB-101660
OT-01660,PASSIVE,PLT-15-RTU-157
OT-01660,CMMS,ASSET-201660
OT-01661,CMDB,CMDB-101661
OT-01661,PASSIVE,PLT-15-DCS_CONTROLLER-368
OT-01661,CMMS,ASSET-201661
OT-01662,CMDB,CMDB-101662
OT-01662,PASSIVE,PLT-15-OPC_SERVER-707
OT-01662,CMMS,ASSET-201662
OT-01663,CMDB,CMDB-101663
OT-01663,PASSIVE,PLT-15-SAFETY_PLC-507
OT-01663,CMMS,ASSET-201663
OT-01664,CMDB,CMDB-101664
OT-01664,PASSIVE,PLT-15-RTU-066
OT-01664,CMMS,ASSET-201664
OT-01665,CMDB,CMDB-101665
OT-01665,PASSIVE,PLT-15-HMI-010
OT-01665,CMMS,ASSET-201665
OT-01666,CMDB,CMDB-101666
OT-01666,PASSIVE,PLT-15-NETWORK_SWITCH-653
OT-01666,CMMS,ASSET-201666
OT-01667,CMDB,CMDB-101667
OT-01667,PASSIVE,PLT-16-SENSOR-708
OT-01667,CMMS,ASSET-201667
OT-01668,CMDB,CMDB-101668
OT-01668,PASSIVE,PLT-16-VFD-450
OT-01668,CMMS,ASSET-201668
OT-01669,CMDB,CMDB-101669
OT-01669,PASSIVE,PLT-16-HISTORIAN-411
OT-01669,CMMS,ASSET-201669
OT-01670,CMDB,CMDB-101670
OT-01670,PASSIVE,PLT-16-GATEWAY-511
OT-01670,CMMS,ASSET-201670
OT-01671,CMDB,CMDB-101671
OT-01671,PASSIVE,PLT-16-RTU-934
OT-01671,CMMS,ASSET-201671
OT-01672,CMDB,CMDB-101672
OT-01672,PASSIVE,PLT-16-HMI-718
OT-01672,CMMS,ASSET-201672
OT-01673,CMDB,CMDB-101673
OT-01673,PASSIVE,PLT-16-NETWORK_SWITCH-863
OT-01673,CMMS,ASSET-201673
OT-01674,CMDB,CMDB-101674
OT-01674,PASSIVE,PLT-16-IED-063
OT-01674,CMMS,ASSET-201674
OT-01675,CMDB,CMDB-101675
OT-01675,PASSIVE,PLT-16-RTU-553
OT-01675,CMMS,ASSET-201675
OT-01676,CMDB,CMDB-101676
OT-01676,PASSIVE,PLT-16-IED-527
OT-01676,CMMS,ASSET-201676
OT-01677,CMDB,CMDB-101677
OT-01677,PASSIVE,PLT-16-DCS_CONTROLLER-324
OT-01677,CMMS,ASSET-201677
OT-01678,CMDB,CMDB-101678
OT-01678,PASSIVE,PLT-16-SAFETY_PLC-124
OT-01678,CMMS,ASSET-201678
OT-01679,CMDB,CMDB-101679
OT-01679,PASSIVE,PLT-16-HMI-866
OT-01679,CMMS,ASSET-201679
OT-01680,CMDB,CMDB-101680
OT-01680,PASSIVE,PLT-16-ENG_WORKSTATION-928
OT-01680,CMMS,ASSET-201680
OT-01681,CMDB,CMDB-101681
OT-01681,PASSIVE,PLT-16-IED-916
OT-01681,CMMS,ASSET-201681
OT-01682,CMDB,CMDB-101682
OT-01682,PASSIVE,PLT-16-HISTORIAN-609
OT-01682,CMMS,ASSET-201682
OT-01683,CMDB,CMDB-101683
OT-01683,PASSIVE,PLT-16-ENG_WORKSTATION-865
OT-01683,CMMS,ASSET-201683
OT-01684,CMDB,CMDB-101684
OT-01684,PASSIVE,PLT-16-RTU-667
OT-01684,CMMS,ASSET-201684
OT-01685,CMDB,CMDB-101685
OT-01685,PASSIVE,PLT-16-NETWORK_SWITCH-709
OT-01685,CMMS,ASSET-201685
OT-01686,CMDB,CMDB-101686
OT-01686,PASSIVE,PLT-16-SAFETY_PLC-320
OT-01686,CMMS,ASSET-201686
OT-01687,CMDB,CMDB-101687
OT-01687,PASSIVE,PLT-16-SENSOR-789
OT-01687,CMMS,ASSET-201687
OT-01688,CMDB,CMDB-101688
OT-01688,PASSIVE,PLT-16-OPC_SERVER-056
OT-01688,CMMS,ASSET-201688
OT-01689,CMDB,CMDB-101689
OT-01689,PASSIVE,PLT-16-GATEWAY-213
OT-01689,CMMS,ASSET-201689
OT-01690,CMDB,CMDB-101690
OT-01690,PASSIVE,PLT-16-HISTORIAN-746
OT-01690,CMMS,ASSET-201690
OT-01691,CMDB,CMDB-101691
OT-01691,PASSIVE,PLT-16-ENG_WORKSTATION-981
OT-01691,CMMS,ASSET-201691
OT-01692,CMDB,CMDB-101692
OT-01692,PASSIVE,PLT-16-SAFETY_PLC-027
OT-01692,CMMS,ASSET-201692
OT-01693,CMDB,CMDB-101693
OT-01693,PASSIVE,PLT-16-HISTORIAN-812
OT-01693,CMMS,ASSET-201693
OT-01694,CMDB,CMDB-101694
OT-01694,PASSIVE,PLT-16-NETWORK_SWITCH-921
OT-01694,CMMS,ASSET-201694
OT-01695,CMDB,CMDB-101695
OT-01695,PASSIVE,PLT-16-HMI-007
OT-01695,CMMS,ASSET-201695
OT-01696,CMDB,CMDB-101696
OT-01696,PASSIVE,PLT-16-RTU-531
OT-01696,CMMS,ASSET-201696
OT-01697,CMDB,CMDB-101697
OT-01697,PASSIVE,PLT-16-VFD-090
OT-01697,CMMS,ASSET-201697
OT-01698,CMDB,CMDB-101698
OT-01698,PASSIVE,PLT-16-SENSOR-441
OT-01698,CMMS,ASSET-201698
OT-01699,CMDB,CMDB-101699
OT-01699,PASSIVE,PLT-16-NETWORK_SWITCH-852
OT-01699,CMMS,ASSET-201699
OT-01700,CMDB,CMDB-101700
OT-01700,PASSIVE,PLT-16-VFD-089
OT-01700,CMMS,ASSET-201700
OT-01701,CMDB,CMDB-101701
OT-01701,PASSIVE,PLT-16-HMI-668
OT-01701,CMMS,ASSET-201701
OT-01702,CMDB,CMDB-101702
OT-01702,PASSIVE,PLT-16-HMI-512
OT-01702,CMMS,ASSET-201702
OT-01703,CMDB,CMDB-101703
OT-01703,PASSIVE,PLT-16-HISTORIAN-020
OT-01703,CMMS,ASSET-201703
OT-01704,CMDB,CMDB-101704
OT-01704,PASSIVE,PLT-16-HISTORIAN-647
OT-01704,CMMS,ASSET-201704
OT-01705,CMDB,CMDB-101705
OT-01705,PASSIVE,PLT-16-HMI-303
OT-01705,CMMS,ASSET-201705
OT-01706,CMDB,CMDB-101706
OT-01706,PASSIVE,PLT-16-PLC-835
OT-01706,CMMS,ASSET-201706
OT-01707,CMDB,CMDB-101707
OT-01707,PASSIVE,PLT-16-PLC-179
OT-01707,CMMS,ASSET-201707
OT-01708,CMDB,CMDB-101708
OT-01708,PASSIVE,PLT-16-VFD-495
OT-01708,CMMS,ASSET-201708
OT-01709,CMDB,CMDB-101709
OT-01709,PASSIVE,PLT-16-ENG_WORKSTATION-399
OT-01709,CMMS,ASSET-201709
OT-01710,CMDB,CMDB-101710
OT-01710,PASSIVE,PLT-16-GATEWAY-890
OT-01710,CMMS,ASSET-201710
OT-01711,CMDB,CMDB-101711
OT-01711,PASSIVE,PLT-16-VFD-157
OT-01711,CMMS,ASSET-201711
OT-01712,CMDB,CMDB-101712
OT-01712,PASSIVE,PLT-16-SENSOR-541
OT-01712,CMMS,ASSET-201712
OT-01713,CMDB,CMDB-101713
OT-01713,PASSIVE,PLT-16-DCS_CONTROLLER-878
OT-01713,CMMS,ASSET-201713
OT-01714,CMDB,CMDB-101714
OT-01714,PASSIVE,PLT-16-IED-922
OT-01714,CMMS,ASSET-201714
OT-01715,CMDB,CMDB-101715
OT-01715,PASSIVE,PLT-16-SAFETY_PLC-702
OT-01715,CMMS,ASSET-201715
OT-01716,CMDB,CMDB-101716
OT-01716,PASSIVE,PLT-16-HMI-330
OT-01716,CMMS,ASSET-201716
OT-01717,CMDB,CMDB-101717
OT-01717,PASSIVE,PLT-16-HMI-435
OT-01717,CMMS,ASSET-201717
OT-01718,CMDB,CMDB-101718
OT-01718,PASSIVE,PLT-16-PLC-655
OT-01718,CMMS,ASSET-201718
OT-01719,CMDB,CMDB-101719
OT-01719,PASSIVE,PLT-16-VFD-621
OT-01719,CMMS,ASSET-201719
OT-01720,CMDB,CMDB-101720
OT-01720,PASSIVE,PLT-16-PLC-216
OT-01720,CMMS,ASSET-201720
OT-01721,CMDB,CMDB-101721
OT-01721,PASSIVE,PLT-16-PLC-506
OT-01721,CMMS,ASSET-201721
OT-01722,CMDB,CMDB-101722
OT-01722,PASSIVE,PLT-16-DCS_CONTROLLER-492
OT-01722,CMMS,ASSET-201722
OT-01723,CMDB,CMDB-101723
