asset_id,plant_id,asset_type,vendor,model,firmware,ip_address,zone,protocol,registered_state,observed_state,criticality,owner,backup_age_days
OT-01577,PLT-15,ENG_WORKSTATION,RemoteAssist,MDL-65,8.8.0,10.15.19.62,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,HIGH,Unknown,31
OT-01578,PLT-15,PLC,MotorDriveCo,MDL-51,5.8.8,10.15.18.177,DMZ,VendorSerial,ACTIVE,ONLINE,HIGH,Engineering,222
OT-01579,PLT-15,SAFETY_PLC,LegacyPLC,MDL-82,4.4.9,10.15.18.123,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,HIGH,Vendor,296
OT-01580,PLT-15,OPC_SERVER,FieldLink,MDL-85,6.2.9,10.15.2.202,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,CRITICAL,OT Security,251
OT-01581,PLT-15,ENG_WORKSTATION,FieldLink,MDL-89,1.6.6,10.15.14.39,DMZ,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Vendor,229
OT-01582,PLT-15,RTU,SensorTech,MDL-54,4.2.2,10.15.15.39,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,HIGH,Engineering,223
OT-01583,PLT-15,DCS_CONTROLLER,MotorDriveCo,MDL-51,1.8.5,10.15.7.133,DMZ,OPC_UA,ACTIVE,ONLINE,CRITICAL,Engineering,314
OT-01584,PLT-15,RTU,LegacyPLC,MDL-43,4.4.7,10.15.18.49,L2_SUPERVISORY,VendorSerial,ACTIVE,ONLINE,HIGH,Unknown,303
OT-01585,PLT-15,NETWORK_SWITCH,FieldLink,MDL-83,3.7.0,10.15.3.91,DMZ,DNP3,RETIRED,UNSEEN,MEDIUM,Operations,249
OT-01586,PLT-15,PLC,RemoteAssist,MDL-85,5.9.6,10.15.6.217,L2_SUPERVISORY,OPC_UA,ACTIVE,UNSEEN,CRITICAL,OT Security,125
OT-01587,PLT-15,SAFETY_PLC,ControlWorks,MDL-97,1.0.8,10.15.8.148,L0_FIELD,IEC61850,ACTIVE,ONLINE,LOW,Engineering,81
OT-01588,PLT-15,PLC,MotorDriveCo,MDL-68,2.3.3,10.15.6.202,DMZ,IEC104,ACTIVE,ONLINE,MEDIUM,Operations,94
OT-01589,PLT-15,SENSOR,RemoteAssist,MDL-88,8.4.0,10.15.17.210,L0_FIELD,PROFIBUS,RETIRED,ONLINE,MEDIUM,Operations,138
OT-01590,PLT-15,HISTORIAN,LegacyPLC,MDL-33,3.4.1,10.15.3.104,L1_CONTROL,PROFINET,ACTIVE,UNSEEN,LOW,Engineering,11
OT-01591,PLT-15,IED,MotorDriveCo,MDL-52,6.2.6,10.15.19.6,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,HIGH,OT Security,255
OT-01592,PLT-15,SAFETY_PLC,HistorianX,MDL-28,7.8.2,10.15.13.206,DMZ,IEC61850,UNKNOWN,ONLINE,HIGH,Unknown,141
OT-01593,PLT-15,GATEWAY,LegacyPLC,MDL-61,1.5.9,10.15.6.223,L1_CONTROL,DNP3,ACTIVE,ONLINE,LOW,Unknown,286
OT-01594,PLT-15,SENSOR,SensorTech,MDL-72,7.3.9,10.15.11.102,L3_SITE_OPS,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Operations,167
OT-01595,PLT-15,OPC_SERVER,HistorianX,MDL-22,8.1.2,10.15.7.60,L0_FIELD,IEC61850,ACTIVE,OFFLINE,HIGH,Vendor,236
OT-01596,PLT-15,HISTORIAN,FieldLink,MDL-14,7.9.1,10.15.15.184,L2_SUPERVISORY,PROFIBUS,ACTIVE,OFFLINE,LOW,Unknown,297
OT-01597,PLT-15,OPC_SERVER,FieldLink,MDL-71,8.5.2,10.15.19.180,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Vendor,63
OT-01598,PLT-15,RTU,ProcessSys,MDL-43,9.0.2,10.15.2.25,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,CRITICAL,Maintenance,217
OT-01599,PLT-15,NETWORK_SWITCH,ControlWorks,MDL-67,8.1.0,10.15.9.97,DMZ,ModbusTCP,ACTIVE,INTERMITTENT,CRITICAL,Engineering,250
OT-01600,PLT-15,HISTORIAN,FieldLink,MDL-50,9.4.4,10.15.12.8,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Unknown,145
OT-01601,PLT-15,SAFETY_PLC,SafeLogic,MDL-50,9.3.7,10.15.20.185,DMZ,PROFIBUS,ACTIVE,ONLINE,LOW,Maintenance,336
OT-01602,PLT-15,ENG_WORKSTATION,MotorDriveCo,MDL-93,9.5.5,10.15.10.191,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Unknown,343
OT-01603,PLT-15,DCS_CONTROLLER,RemoteAssist,MDL-33,8.8.7,10.15.16.183,L1_CONTROL,PROFINET,ACTIVE,ONLINE,HIGH,Vendor,183
OT-01604,PLT-15,VFD,SensorTech,MDL-81,6.1.2,10.15.15.219,L3_SITE_OPS,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Maintenance,267
OT-01605,PLT-15,OPC_SERVER,FieldLink,MDL-56,1.8.5,10.15.1.82,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,238
OT-01606,PLT-15,GATEWAY,SensorTech,MDL-72,6.2.6,10.15.1.200,DMZ,ModbusTCP,ACTIVE,ONLINE,CRITICAL,OT Security,418
OT-01607,PLT-15,SAFETY_PLC,HistorianX,MDL-87,8.4.5,10.15.20.10,L1_CONTROL,IEC61850,ACTIVE,INTERMITTENT,HIGH,Maintenance,82
OT-01608,PLT-15,RTU,RemoteAssist,MDL-84,6.2.3,10.15.7.112,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,LOW,Operations,111
OT-01609,PLT-15,RTU,ControlWorks,MDL-94,5.4.0,10.15.16.244,L0_FIELD,VendorSerial,ACTIVE,ONLINE,MEDIUM,Engineering,329
OT-01610,PLT-15,GATEWAY,ProcessSys,MDL-31,2.4.8,10.15.10.62,L1_CONTROL,EtherNetIP,UNKNOWN,ONLINE,MEDIUM,Engineering,349
OT-01611,PLT-15,SAFETY_PLC,MotorDriveCo,MDL-61,3.7.9,10.15.18.182,DMZ,DNP3,ACTIVE,INTERMITTENT,HIGH,OT Security,371
OT-01612,PLT-15,NETWORK_SWITCH,NetSwitchCo,MDL-40,2.1.1,10.15.7.231,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,CRITICAL,Operations,100
OT-01613,PLT-15,IED,SensorTech,MDL-89,1.9.9,10.15.2.212,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,LOW,Operations,18
OT-01614,PLT-15,VFD,ProcessSys,MDL-65,1.4.8,10.15.14.197,DMZ,IEC104,UNKNOWN,ONLINE,HIGH,Unknown,67
OT-01615,PLT-15,GATEWAY,NetSwitchCo,MDL-18,7.1.9,10.15.15.158,L1_CONTROL,IEC61850,ACTIVE,ONLINE,HIGH,Vendor,420
OT-01616,PLT-15,NETWORK_SWITCH,FieldLink,MDL-39,7.9.9,10.15.6.102,L0_FIELD,OPC_DA,ACTIVE,UNSEEN,CRITICAL,OT Security,368
OT-01617,PLT-15,IED,RemoteAssist,MDL-39,2.6.9,10.15.15.114,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,HIGH,Engineering,382
OT-01618,PLT-15,HISTORIAN,RemoteAssist,MDL-48,9.4.7,10.15.3.158,L1_CONTROL,ModbusTCP,ACTIVE,INTERMITTENT,CRITICAL,OT Security,221
OT-01619,PLT-15,NETWORK_SWITCH,RemoteAssist,MDL-26,1.8.1,10.15.10.184,L0_FIELD,PROFINET,ACTIVE,UNSEEN,HIGH,Engineering,30
OT-01620,PLT-15,RTU,SensorTech,MDL-41,9.2.5,10.15.19.83,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,CRITICAL,OT Security,69
OT-01621,PLT-15,GATEWAY,ProcessSys,MDL-98,7.8.3,10.15.5.155,DMZ,DNP3,ACTIVE,ONLINE,CRITICAL,Maintenance,124
OT-01622,PLT-15,PLC,ControlWorks,MDL-22,2.7.8,10.15.19.24,L1_CONTROL,IEC104,ACTIVE,ONLINE,MEDIUM,Maintenance,384
OT-01623,PLT-15,VFD,NetSwitchCo,MDL-75,4.9.0,10.15.6.204,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,HIGH,Vendor,268
OT-01624,PLT-15,DCS_CONTROLLER,MotorDriveCo,MDL-69,9.2.7,10.15.11.54,DMZ,IEC61850,ACTIVE,INTERMITTENT,LOW,Operations,411
OT-01625,PLT-15,HISTORIAN,SensorTech,MDL-14,6.7.9,10.15.8.155,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Unknown,410
OT-01626,PLT-15,VFD,ProcessSys,MDL-25,3.9.1,10.15.10.160,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Vendor,361
OT-01627,PLT-15,DCS_CONTROLLER,LegacyPLC,MDL-41,2.6.6,10.15.19.197,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,HIGH,OT Security,413
OT-01628,PLT-15,IED,NetSwitchCo,MDL-56,2.8.0,10.15.8.81,L2_SUPERVISORY,OPC_UA,ACTIVE,ONLINE,HIGH,Engineering,219
OT-01629,PLT-15,SENSOR,ControlWorks,MDL-99,4.9.8,10.15.15.73,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Maintenance,292
OT-01630,PLT-15,ENG_WORKSTATION,FieldLink,MDL-55,8.2.2,10.15.8.95,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Operations,279
OT-01631,PLT-15,RTU,MotorDriveCo,MDL-38,6.5.6,10.15.2.25,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,CRITICAL,OT Security,254
OT-01632,PLT-15,OPC_SERVER,ControlWorks,MDL-83,6.8.1,10.15.19.70,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,CRITICAL,Vendor,67
OT-01633,PLT-15,SAFETY_PLC,ProcessSys,MDL-94,5.1.0,10.15.3.43,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,HIGH,Operations,228
OT-01634,PLT-15,GATEWAY,ControlWorks,MDL-81,7.0.5,10.15.1.19,DMZ,EtherNetIP,ACTIVE,ONLINE,HIGH,Vendor,118
OT-01635,PLT-15,HISTORIAN,MotorDriveCo,MDL-38,8.6.7,10.15.11.82,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,MEDIUM,Maintenance,152
OT-01636,PLT-15,NETWORK_SWITCH,ProcessSys,MDL-15,2.1.1,10.15.4.26,L0_FIELD,EtherNetIP,UNKNOWN,ONLINE,MEDIUM,Unknown,72
OT-01637,PLT-15,NETWORK_SWITCH,FieldLink,MDL-80,1.4.4,10.15.13.161,L1_CONTROL,IEC61850,ACTIVE,ONLINE,MEDIUM,Operations,240
OT-01638,PLT-15,NETWORK_SWITCH,RemoteAssist,MDL-28,7.3.0,10.15.10.128,L3_SITE_OPS,OPC_UA,ACTIVE,INTERMITTENT,MEDIUM,Engineering,160
OT-01639,PLT-15,NETWORK_SWITCH,NetSwitchCo,MDL-83,1.0.6,10.15.8.235,L3_SITE_OPS,OPC_DA,ACTIVE,UNSEEN,CRITICAL,Engineering,77
OT-01640,PLT-15,OPC_SERVER,ProcessSys,MDL-52,5.2.6,10.15.7.89,L0_FIELD,OPC_DA,ACTIVE,INTERMITTENT,HIGH,OT Security,66
OT-01641,PLT-15,SENSOR,ControlWorks,MDL-67,6.4.6,10.15.11.150,L1_CONTROL,IEC61850,ACTIVE,ONLINE,HIGH,Vendor,322
OT-01642,PLT-15,PLC,RemoteAssist,MDL-73,1.9.5,10.15.11.247,L2_SUPERVISORY,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Maintenance,237
OT-01643,PLT-15,RTU,ControlWorks,MDL-59,2.2.1,10.15.5.139,L1_CONTROL,IEC61850,RETIRED,ONLINE,HIGH,OT Security,296
OT-01644,PLT-15,VFD,ControlWorks,MDL-68,7.0.8,10.15.4.117,L2_SUPERVISORY,PROFINET,ACTIVE,ONLINE,HIGH,Maintenance,198
OT-01645,PLT-15,SAFETY_PLC,ProcessSys,MDL-76,2.7.4,10.15.20.219,L3_SITE_OPS,OPC_DA,ACTIVE,ONLINE,CRITICAL,Operations,411
OT-01646,PLT-15,OPC_SERVER,ProcessSys,MDL-24,8.6.7,10.15.12.19,DMZ,IEC104,ACTIVE,ONLINE,HIGH,Engineering,253
OT-01647,PLT-15,SAFETY_PLC,FieldLink,MDL-97,9.4.0,10.15.12.18,L0_FIELD,PROFINET,ACTIVE,ONLINE,HIGH,Vendor,407
OT-01648,PLT-15,HMI,LegacyPLC,MDL-34,7.1.8,10.15.10.113,DMZ,DNP3,UNKNOWN,ONLINE,CRITICAL,OT Security,15
OT-01649,PLT-15,RTU,LegacyPLC,MDL-61,4.4.1,10.15.7.182,L3_SITE_OPS,DNP3,RETIRED,ONLINE,HIGH,OT Security,43
OT-01650,PLT-15,SENSOR,RemoteAssist,MDL-56,2.1.0,10.15.4.217,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,CRITICAL,Maintenance,420
OT-01651,PLT-15,GATEWAY,SensorTech,MDL-97,2.4.7,10.15.17.15,L3_SITE_OPS,IEC104,UNKNOWN,ONLINE,HIGH,OT Security,46
OT-01652,PLT-15,OPC_SERVER,ProcessSys,MDL-86,9.5.3,10.15.5.170,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,MEDIUM,Maintenance,221
OT-01653,PLT-15,HISTORIAN,RemoteAssist,MDL-34,1.5.9,10.15.1.250,L0_FIELD,VendorSerial,ACTIVE,ONLINE,HIGH,Unknown,341
OT-01654,PLT-15,GATEWAY,ProcessSys,MDL-92,7.2.8,10.15.5.203,DMZ,IEC61850,ACTIVE,INTERMITTENT,HIGH,OT Security,313
OT-01655,PLT-15,PLC,HistorianX,MDL-91,7.1.9,10.15.12.132,L3_SITE_OPS,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Unknown,65
OT-01656,PLT-15,VFD,LegacyPLC,MDL-76,4.5.0,10.15.18.191,L1_CONTROL,VendorSerial,ACTIVE,ONLINE,CRITICAL,Maintenance,225
OT-01657,PLT-15,RTU,ProcessSys,MDL-60,1.5.0,10.15.20.180,L3_SITE_OPS,DNP3,RETIRED,ONLINE,HIGH,Vendor,278
OT-01658,PLT-15,HMI,ControlWorks,MDL-52,5.0.3,10.15.9.126,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,HIGH,Engineering,32
OT-01659,PLT-15,SAFETY_PLC,FieldLink,MDL-72,2.0.1,10.15.18.52,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Engineering,372
OT-01660,PLT-15,RTU,SensorTech,MDL-26,5.5.2,10.15.1.64,DMZ,IEC104,ACTIVE,ONLINE,CRITICAL,Maintenance,114
OT-01661,PLT-15,DCS_CONTROLLER,HistorianX,MDL-23,1.7.8,10.15.7.105,DMZ,DNP3,ACTIVE,UNSEEN,HIGH,Vendor,404
OT-01662,PLT-15,OPC_SERVER,FieldLink,MDL-48,5.1.6,10.15.6.88,DMZ,ModbusTCP,ACTIVE,ONLINE,HIGH,Unknown,288
OT-01663,PLT-15,SAFETY_PLC,NetSwitchCo,MDL-58,2.0.5,10.15.16.175,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,HIGH,Engineering,82
OT-01664,PLT-15,RTU,NetSwitchCo,MDL-15,5.4.8,10.15.9.92,L1_CONTROL,IEC104,ACTIVE,ONLINE,HIGH,Vendor,296
OT-01665,PLT-15,HMI,RemoteAssist,MDL-31,3.6.5,10.15.7.61,L2_SUPERVISORY,OPC_UA,ACTIVE,UNSEEN,CRITICAL,OT Security,110
OT-01666,PLT-15,NETWORK_SWITCH,SafeLogic,MDL-17,2.3.6,10.15.11.106,L1_CONTROL,ModbusTCP,ACTIVE,INTERMITTENT,MEDIUM,OT Security,413
OT-01667,PLT-16,SENSOR,MotorDriveCo,MDL-55,5.7.6,10.16.3.26,L3_SITE_OPS,PROFINET,RETIRED,ONLINE,HIGH,Maintenance,348
OT-01668,PLT-16,VFD,SensorTech,MDL-37,1.4.8,10.16.1.193,L0_FIELD,OPC_UA,ACTIVE,ONLINE,MEDIUM,OT Security,35
OT-01669,PLT-16,HISTORIAN,SensorTech,MDL-73,8.2.0,10.16.20.46,DMZ,EtherNetIP,UNKNOWN,ONLINE,HIGH,Vendor,136
OT-01670,PLT-16,GATEWAY,NetSwitchCo,MDL-15,8.6.9,10.16.9.132,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,CRITICAL,Unknown,271
OT-01671,PLT-16,RTU,ProcessSys,MDL-70,2.5.1,10.16.5.170,DMZ,PROFINET,ACTIVE,INTERMITTENT,HIGH,Operations,26
OT-01672,PLT-16,HMI,SensorTech,MDL-76,7.4.5,10.16.10.13,L0_FIELD,OPC_DA,ACTIVE,ONLINE,CRITICAL,Operations,321
OT-01673,PLT-16,NETWORK_SWITCH,LegacyPLC,MDL-77,2.4.8,10.16.15.11,L0_FIELD,PROFIBUS,ACTIVE,INTERMITTENT,MEDIUM,Maintenance,291
OT-01674,PLT-16,IED,HistorianX,MDL-61,5.0.5,10.16.7.160,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Unknown,181
OT-01675,PLT-16,RTU,LegacyPLC,MDL-47,7.8.1,10.16.2.27,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,HIGH,Engineering,170
OT-01676,PLT-16,IED,ControlWorks,MDL-64,9.4.5,10.16.18.114,L0_FIELD,IEC61850,ACTIVE,ONLINE,CRITICAL,Operations,37
OT-01677,PLT-16,DCS_CONTROLLER,SafeLogic,MDL-61,8.9.7,10.16.16.128,L3_SITE_OPS,VendorSerial,ACTIVE,INTERMITTENT,LOW,Vendor,122
OT-01678,PLT-16,SAFETY_PLC,MotorDriveCo,MDL-43,1.5.2,10.16.6.105,DMZ,PROFIBUS,ACTIVE,ONLINE,HIGH,Engineering,88
OT-01679,PLT-16,HMI,FieldLink,MDL-10,2.2.4,10.16.12.177,L0_FIELD,DNP3,ACTIVE,ONLINE,MEDIUM,Maintenance,360
OT-01680,PLT-16,ENG_WORKSTATION,SafeLogic,MDL-34,7.9.8,10.16.13.51,L2_SUPERVISORY,EtherNetIP,ACTIVE,INTERMITTENT,MEDIUM,Engineering,244
OT-01681,PLT-16,IED,FieldLink,MDL-60,4.0.3,10.16.7.178,L2_SUPERVISORY,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Operations,111
OT-01682,PLT-16,HISTORIAN,FieldLink,MDL-23,5.1.1,10.16.10.123,L0_FIELD,PROFINET,ACTIVE,ONLINE,MEDIUM,OT Security,345
OT-01683,PLT-16,ENG_WORKSTATION,FieldLink,MDL-47,3.4.7,10.16.6.206,L3_SITE_OPS,OPC_DA,ACTIVE,ONLINE,MEDIUM,Operations,272
OT-01684,PLT-16,RTU,LegacyPLC,MDL-73,1.8.2,10.16.5.127,DMZ,VendorSerial,ACTIVE,INTERMITTENT,HIGH,OT Security,12
OT-01685,PLT-16,NETWORK_SWITCH,HistorianX,MDL-35,6.5.3,10.16.19.90,L2_SUPERVISORY,ModbusTCP,ACTIVE,ONLINE,HIGH,Vendor,310
OT-01686,PLT-16,SAFETY_PLC,ProcessSys,MDL-17,5.3.1,10.16.12.8,L0_FIELD,DNP3,ACTIVE,ONLINE,HIGH,Maintenance,344
OT-01687,PLT-16,SENSOR,LegacyPLC,MDL-80,3.1.4,10.16.19.106,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,HIGH,OT Security,353
OT-01688,PLT-16,OPC_SERVER,SafeLogic,MDL-85,3.9.5,10.16.16.194,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,CRITICAL,Unknown,74
OT-01689,PLT-16,GATEWAY,RemoteAssist,MDL-10,1.0.2,10.16.3.165,L2_SUPERVISORY,PROFINET,ACTIVE,ONLINE,CRITICAL,Engineering,380
OT-01690,PLT-16,HISTORIAN,HistorianX,MDL-41,8.9.8,10.16.5.55,DMZ,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Operations,99
OT-01691,PLT-16,ENG_WORKSTATION,MotorDriveCo,MDL-76,7.5.1,10.16.7.169,L1_CONTROL,IEC61850,UNKNOWN,ONLINE,HIGH,OT Security,419
OT-01692,PLT-16,SAFETY_PLC,HistorianX,MDL-65,3.3.7,10.16.11.133,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,CRITICAL,Engineering,61
OT-01693,PLT-16,HISTORIAN,NetSwitchCo,MDL-45,8.5.3,10.16.12.225,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,407
OT-01694,PLT-16,NETWORK_SWITCH,SensorTech,MDL-39,6.8.6,10.16.10.56,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,HIGH,Unknown,193
OT-01695,PLT-16,HMI,HistorianX,MDL-15,7.2.0,10.16.20.206,L0_FIELD,IEC104,ACTIVE,ONLINE,HIGH,OT Security,260
OT-01696,PLT-16,RTU,LegacyPLC,MDL-46,5.6.1,10.16.14.21,L3_SITE_OPS,EtherNetIP,ACTIVE,UNSEEN,HIGH,Unknown,52
OT-01697,PLT-16,VFD,RemoteAssist,MDL-95,1.2.9,10.16.17.230,DMZ,OPC_UA,ACTIVE,ONLINE,CRITICAL,Maintenance,237
OT-01698,PLT-16,SENSOR,HistorianX,MDL-37,9.7.1,10.16.2.104,L2_SUPERVISORY,EtherNetIP,ACTIVE,ONLINE,HIGH,Unknown,55
OT-01699,PLT-16,NETWORK_SWITCH,ProcessSys,MDL-64,6.4.1,10.16.20.174,L0_FIELD,IEC104,ACTIVE,ONLINE,CRITICAL,Unknown,219
OT-01700,PLT-16,VFD,ProcessSys,MDL-52,4.1.9,10.16.19.4,L3_SITE_OPS,OPC_DA,ACTIVE,ONLINE,MEDIUM,Vendor,145
OT-01701,PLT-16,HMI,SensorTech,MDL-38,2.5.7,10.16.7.93,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,HIGH,OT Security,214
OT-01702,PLT-16,HMI,HistorianX,MDL-57,6.5.3,10.16.8.46,L3_SITE_OPS,PROFINET,RETIRED,ONLINE,MEDIUM,Maintenance,0
OT-01703,PLT-16,HISTORIAN,NetSwitchCo,MDL-56,8.3.4,10.16.9.99,L1_CONTROL,VendorSerial,ACTIVE,ONLINE,HIGH,Vendor,111
OT-01704,PLT-16,HISTORIAN,FieldLink,MDL-75,9.6.3,10.16.7.155,DMZ,IEC104,ACTIVE,ONLINE,MEDIUM,Unknown,390
OT-01705,PLT-16,HMI,NetSwitchCo,MDL-94,6.2.2,10.16.7.27,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,HIGH,Operations,19
OT-01706,PLT-16,PLC,LegacyPLC,MDL-57,5.9.7,10.16.17.180,L0_FIELD,IEC104,ACTIVE,ONLINE,MEDIUM,Vendor,79
OT-01707,PLT-16,PLC,HistorianX,MDL-49,2.4.3,10.16.12.217,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,HIGH,Operations,310
OT-01708,PLT-16,VFD,LegacyPLC,MDL-32,4.6.3,10.16.4.231,L1_CONTROL,PROFINET,ACTIVE,UNSEEN,LOW,Maintenance,239
OT-01709,PLT-16,ENG_WORKSTATION,FieldLink,MDL-58,3.4.1,10.16.12.92,L1_CONTROL,EtherNetIP,RETIRED,ONLINE,LOW,Unknown,270
OT-01710,PLT-16,GATEWAY,SafeLogic,MDL-14,7.2.2,10.16.14.30,L1_CONTROL,EtherNetIP,UNKNOWN,ONLINE,CRITICAL,Vendor,392
OT-01711,PLT-16,VFD,LegacyPLC,MDL-77,8.6.5,10.16.12.244,L1_CONTROL,IEC104,ACTIVE,ONLINE,CRITICAL,Unknown,125
OT-01712,PLT-16,SENSOR,SensorTech,MDL-75,4.8.0,10.16.12.56,L1_CONTROL,OPC_UA,RETIRED,ONLINE,CRITICAL,Engineering,335
OT-01713,PLT-16,DCS_CONTROLLER,MotorDriveCo,MDL-79,4.0.3,10.16.12.10,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,254
OT-01714,PLT-16,IED,RemoteAssist,MDL-33,2.8.0,10.16.13.140,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,HIGH,Vendor,244
OT-01715,PLT-16,SAFETY_PLC,HistorianX,MDL-93,2.2.4,10.16.4.242,L2_SUPERVISORY,OPC_UA,ACTIVE,UNSEEN,CRITICAL,Engineering,280
OT-01716,PLT-16,HMI,MotorDriveCo,MDL-56,7.7.7,10.16.12.50,L2_SUPERVISORY,VendorSerial,ACTIVE,OFFLINE,HIGH,Unknown,92
OT-01717,PLT-16,HMI,ControlWorks,MDL-91,6.1.0,10.16.2.197,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,CRITICAL,Maintenance,21
OT-01718,PLT-16,PLC,MotorDriveCo,MDL-45,3.2.6,10.16.10.208,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,LOW,Vendor,19
OT-01719,PLT-16,VFD,FieldLink,MDL-95,7.6.1,10.16.2.219,L1_CONTROL,DNP3,ACTIVE,INTERMITTENT,CRITICAL,Maintenance,212
OT-01720,PLT-16,PLC,MotorDriveCo,MDL-43,7.2.6,10.16.1.156,L0_FIELD,DNP3,ACTIVE,ONLINE,HIGH,Vendor,210
OT-01721,PLT-16,PLC,NetSwitchCo,MDL-99,5.8.5,10.16.3.184,DMZ,OPC_DA,ACTIVE,ONLINE,CRITICAL,Vendor,269
OT-01722,PLT-16,DCS_CONTROLLER,HistorianX,MDL-41,3.9.5,10.16.13.183,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Maintenance,142
OT-01723,PLT-16,SENSOR,LegacyPLC,MDL-58,3.9.3,10.16.9.126,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Engineering,326
OT-01724,PLT-16,NETWORK_SWITCH,NetSwitchCo,MDL-92,2.4.0,10.16.13.151,L1_CONTROL,IEC104,ACTIVE,ONLINE,CRITICAL,Operations,375
OT-01725,PLT-16,GATEWAY,RemoteAssist,MDL-90,6.4.1,10.16.11.99,L1_CONTROL,DNP3,ACTIVE,ONLINE,HIGH,Maintenance,41
OT-01726,PLT-16,PLC,FieldLink,MDL-25,3.7.3,10.16.19.73,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Unknown,400
OT-01727,PLT-16,VFD,SafeLogic,MDL-28,6.6.6,10.16.17.179,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,CRITICAL,Unknown,47
OT-01728,PLT-16,HISTORIAN,LegacyPLC,MDL-56,4.3.0,10.16.3.64,L2_SUPERVISORY,VendorSerial,UNKNOWN,ONLINE,LOW,OT Security,371
OT-01729,PLT-16,SAFETY_PLC,LegacyPLC,MDL-85,9.5.3,10.16.3.122,L0_FIELD,OPC_DA,ACTIVE,ONLINE,HIGH,OT Security,339
OT-01730,PLT-16,RTU,FieldLink,MDL-73,3.9.3,10.16.1.55,L1_CONTROL,OPC_DA,UNKNOWN,UNSEEN,MEDIUM,Vendor,145
OT-01731,PLT-16,GATEWAY,SafeLogic,MDL-84,6.8.3,10.16.19.81,L0_FIELD,PROFINET,ACTIVE,OFFLINE,HIGH,Engineering,135
OT-01732,PLT-16,SENSOR,MotorDriveCo,MDL-11,2.8.7,10.16.13.92,L1_CONTROL,IEC104,ACTIVE,ONLINE,HIGH,Unknown,217
OT-01733,PLT-16,SAFETY_PLC,FieldLink,MDL-49,9.6.2,10.16.12.172,L2_SUPERVISORY,PROFIBUS,ACTIVE,UNSEEN,HIGH,OT Security,218
