alert_id,asset_id,plant_id,timestamp,type,severity,soc_status,process_context
ALT-002252,OT-01962,PLT-18,2026-09-25T03:40:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,UNKNOWN
ALT-002253,OT-00416,PLT-04,2026-09-13T13:55:00,AUTH_ANOMALY,HIGH,TRIAGED,UNKNOWN
ALT-002254,OT-01384,PLT-13,2026-09-11T15:45:00,CONFIG_DRIFT,HIGH,OPEN,UNKNOWN
ALT-002255,OT-01732,PLT-16,2026-09-22T09:48:00,UNEXPECTED_WRITE,LOW,TRIAGED,DEGRADED
ALT-002256,OT-00022,PLT-01,2026-09-11T00:51:00,POLICY_VIOLATION,LOW,TRIAGED,UNKNOWN
ALT-002257,OT-01134,PLT-11,2026-09-19T06:02:00,AUTH_ANOMALY,LOW,OPEN,UNKNOWN
ALT-002258,OT-00109,PLT-02,2026-09-22T15:36:00,MALWARE_SIGNAL,LOW,SUPPRESSED,DEGRADED
ALT-002259,OT-01208,PLT-12,2026-09-30T15:54:00,MALWARE_SIGNAL,HIGH,OPEN,UNKNOWN
ALT-002260,OT-00936,PLT-09,2026-09-19T14:06:00,NEW_DEVICE,HIGH,OPEN,UNKNOWN
ALT-002261,OT-01301,PLT-12,2026-09-17T17:05:00,NEW_DEVICE,MEDIUM,OPEN,DEGRADED
ALT-002262,OT-01697,PLT-16,2026-09-22T04:55:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,NORMAL
ALT-002263,OT-01507,PLT-14,2026-09-25T02:22:00,NEW_DEVICE,MEDIUM,OPEN,UNKNOWN
ALT-002264,OT-01630,PLT-15,2026-10-03T08:02:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002265,OT-00345,PLT-04,2026-09-09T23:20:00,PROTOCOL_ANOMALY,LOW,TRIAGED,DEGRADED
ALT-002266,OT-01728,PLT-16,2026-09-28T11:31:00,MALWARE_SIGNAL,HIGH,OPEN,NORMAL
ALT-002267,OT-01313,PLT-13,2026-09-17T23:45:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,DEGRADED
ALT-002268,OT-00153,PLT-02,2026-09-01T16:33:00,NEW_DEVICE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002269,OT-01732,PLT-16,2026-09-25T01:30:00,POLICY_VIOLATION,MEDIUM,OPEN,UNKNOWN
ALT-002270,OT-01754,PLT-16,2026-09-04T12:54:00,MALWARE_SIGNAL,MEDIUM,OPEN,UNKNOWN
ALT-002271,OT-01788,PLT-17,2026-09-29T01:27:00,MALWARE_SIGNAL,LOW,OPEN,DEGRADED
ALT-002272,OT-01707,PLT-16,2026-09-23T03:59:00,NEW_DEVICE,MEDIUM,CLOSED,NORMAL
ALT-002273,OT-01029,PLT-10,2026-09-26T23:11:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,DEGRADED
ALT-002274,OT-00453,PLT-05,2026-09-04T00:44:00,MALWARE_SIGNAL,MEDIUM,OPEN,MAINTENANCE_WINDOW
ALT-002275,OT-00389,PLT-04,2026-10-02T13:23:00,UNEXPECTED_WRITE,HIGH,OPEN,MAINTENANCE_WINDOW
ALT-002276,OT-00760,PLT-08,2026-10-01T20:55:00,UNEXPECTED_WRITE,HIGH,CLOSED,UNKNOWN
ALT-002277,OT-00426,PLT-04,2026-10-01T09:31:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,NORMAL
ALT-002278,OT-00323,PLT-04,2026-09-21T17:10:00,POLICY_VIOLATION,LOW,OPEN,UNKNOWN
ALT-002279,OT-01688,PLT-16,2026-09-07T14:07:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002280,OT-01387,PLT-13,2026-09-15T13:39:00,AUTH_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-002281,OT-00672,PLT-07,2026-09-24T12:41:00,UNEXPECTED_WRITE,CRITICAL,TRIAGED,DEGRADED
ALT-002282,OT-00250,PLT-03,2026-09-25T13:25:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002283,OT-01896,PLT-18,2026-09-23T02:49:00,NEW_DEVICE,HIGH,SUPPRESSED,UNKNOWN
ALT-002284,OT-01365,PLT-13,2026-09-05T13:40:00,NEW_DEVICE,CRITICAL,SUPPRESSED,MAINTENANCE_WINDOW
ALT-002285,OT-01965,PLT-18,2026-09-05T17:56:00,MALWARE_SIGNAL,LOW,SUPPRESSED,UNKNOWN
ALT-002286,OT-00546,PLT-06,2026-09-25T18:33:00,CONFIG_DRIFT,HIGH,SUPPRESSED,UNKNOWN
ALT-002287,OT-00741,PLT-07,2026-09-24T19:09:00,POLICY_VIOLATION,HIGH,OPEN,DEGRADED
ALT-002288,OT-00180,PLT-02,2026-09-02T05:34:00,AUTH_ANOMALY,HIGH,CLOSED,UNKNOWN
ALT-002289,OT-01817,PLT-17,2026-09-06T07:25:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,UNKNOWN
ALT-002290,OT-00459,PLT-05,2026-09-04T12:19:00,NEW_DEVICE,MEDIUM,TRIAGED,DEGRADED
ALT-002291,OT-01494,PLT-14,2026-10-02T02:56:00,POLICY_VIOLATION,LOW,OPEN,UNKNOWN
ALT-002292,OT-01912,PLT-18,2026-09-08T05:14:00,NEW_DEVICE,LOW,CLOSED,UNKNOWN
ALT-002293,OT-00750,PLT-07,2026-09-03T23:15:00,PROTOCOL_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-002294,OT-00394,PLT-04,2026-09-20T03:57:00,PROTOCOL_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-002295,OT-00475,PLT-05,2026-09-08T18:59:00,UNEXPECTED_WRITE,HIGH,OPEN,MAINTENANCE_WINDOW
ALT-002296,OT-02007,PLT-18,2026-09-28T15:51:00,AUTH_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-002297,OT-00681,PLT-07,2026-09-03T19:09:00,AUTH_ANOMALY,LOW,CLOSED,NORMAL
ALT-002298,OT-01911,PLT-18,2026-09-18T01:06:00,AUTH_ANOMALY,HIGH,TRIAGED,NORMAL
ALT-002299,OT-01698,PLT-16,2026-09-28T19:53:00,CONFIG_DRIFT,MEDIUM,CLOSED,DEGRADED
ALT-002300,OT-01808,PLT-17,2026-09-13T17:57:00,CONFIG_DRIFT,LOW,TRIAGED,UNKNOWN
ALT-002301,OT-00936,PLT-09,2026-09-30T08:37:00,NEW_DEVICE,CRITICAL,CLOSED,NORMAL
ALT-002302,OT-01727,PLT-16,2026-09-29T16:17:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-002303,OT-01159,PLT-11,2026-09-03T07:34:00,POLICY_VIOLATION,HIGH,OPEN,DEGRADED
ALT-002304,OT-00508,PLT-05,2026-09-21T00:53:00,AUTH_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-002305,OT-00603,PLT-06,2026-09-22T07:11:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002306,OT-01433,PLT-14,2026-09-30T17:06:00,PROTOCOL_ANOMALY,LOW,OPEN,UNKNOWN
ALT-002307,OT-00383,PLT-04,2026-09-12T14:51:00,NEW_DEVICE,LOW,SUPPRESSED,NORMAL
ALT-002308,OT-01218,PLT-12,2026-09-19T00:28:00,AUTH_ANOMALY,HIGH,CLOSED,DEGRADED
ALT-002309,OT-01014,PLT-10,2026-09-13T14:34:00,NEW_DEVICE,MEDIUM,OPEN,UNKNOWN
ALT-002310,OT-01820,PLT-17,2026-09-23T22:07:00,UNEXPECTED_WRITE,LOW,CLOSED,DEGRADED
ALT-002311,OT-01229,PLT-12,2026-09-15T01:54:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002312,OT-01808,PLT-17,2026-10-02T18:39:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,UNKNOWN
ALT-002313,OT-01174,PLT-11,2026-10-01T19:09:00,MALWARE_SIGNAL,CRITICAL,OPEN,UNKNOWN
ALT-002314,OT-00377,PLT-04,2026-09-02T18:56:00,POLICY_VIOLATION,LOW,CLOSED,UNKNOWN
ALT-002315,OT-00246,PLT-03,2026-10-05T19:23:00,AUTH_ANOMALY,MEDIUM,OPEN,DEGRADED
ALT-002316,OT-00543,PLT-06,2026-10-01T17:10:00,PROTOCOL_ANOMALY,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-002317,OT-00129,PLT-02,2026-09-28T23:56:00,AUTH_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-002318,OT-01269,PLT-12,2026-09-04T13:29:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,NORMAL
ALT-002319,OT-01254,PLT-12,2026-10-01T01:57:00,NEW_DEVICE,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-002320,OT-00240,PLT-03,2026-09-12T03:03:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-002321,OT-01614,PLT-15,2026-09-23T03:55:00,NEW_DEVICE,HIGH,TRIAGED,UNKNOWN
ALT-002322,OT-01289,PLT-12,2026-09-05T17:53:00,UNEXPECTED_WRITE,MEDIUM,OPEN,UNKNOWN
ALT-002323,OT-00849,PLT-08,2026-09-04T02:18:00,UNEXPECTED_WRITE,HIGH,TRIAGED,UNKNOWN
ALT-002324,OT-01135,PLT-11,2026-09-14T07:19:00,AUTH_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-002325,OT-01087,PLT-10,2026-09-08T00:15:00,UNEXPECTED_WRITE,LOW,SUPPRESSED,UNKNOWN
ALT-002326,OT-00919,PLT-09,2026-09-09T08:02:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-002327,OT-00402,PLT-04,2026-09-13T13:41:00,UNEXPECTED_WRITE,LOW,CLOSED,NORMAL
ALT-002328,OT-01598,PLT-15,2026-09-09T05:00:00,CONFIG_DRIFT,MEDIUM,CLOSED,UNKNOWN
ALT-002329,OT-00634,PLT-06,2026-09-03T05:07:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,DEGRADED
ALT-002330,OT-01469,PLT-14,2026-09-02T17:45:00,POLICY_VIOLATION,HIGH,TRIAGED,UNKNOWN
ALT-002331,OT-00820,PLT-08,2026-09-30T11:51:00,NEW_DEVICE,LOW,TRIAGED,UNKNOWN
ALT-002332,OT-01708,PLT-16,2026-09-08T09:27:00,MALWARE_SIGNAL,MEDIUM,OPEN,UNKNOWN
ALT-002333,OT-00167,PLT-02,2026-09-21T03:26:00,NEW_DEVICE,LOW,TRIAGED,DEGRADED
ALT-002334,OT-00024,PLT-01,2026-09-26T23:00:00,CONFIG_DRIFT,LOW,OPEN,UNKNOWN
ALT-002335,OT-00599,PLT-06,2026-10-01T14:19:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-002336,OT-01438,PLT-14,2026-09-28T01:38:00,PROTOCOL_ANOMALY,MEDIUM,TRIAGED,UNKNOWN
ALT-002337,OT-01670,PLT-16,2026-09-27T21:55:00,UNEXPECTED_WRITE,HIGH,SUPPRESSED,MAINTENANCE_WINDOW
ALT-002338,OT-00980,PLT-09,2026-09-14T17:45:00,CONFIG_DRIFT,MEDIUM,CLOSED,UNKNOWN
ALT-002339,OT-01436,PLT-14,2026-09-12T16:17:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002340,OT-00608,PLT-06,2026-09-06T01:31:00,PROTOCOL_ANOMALY,LOW,TRIAGED,DEGRADED
ALT-002341,OT-00974,PLT-09,2026-09-30T22:26:00,POLICY_VIOLATION,LOW,TRIAGED,UNKNOWN
ALT-002342,OT-01563,PLT-15,2026-09-29T23:52:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002343,OT-00551,PLT-06,2026-09-23T04:51:00,POLICY_VIOLATION,LOW,CLOSED,UNKNOWN
ALT-002344,OT-01239,PLT-12,2026-09-11T04:50:00,AUTH_ANOMALY,LOW,OPEN,NORMAL
ALT-002345,OT-00325,PLT-04,2026-09-10T06:11:00,POLICY_VIOLATION,HIGH,TRIAGED,DEGRADED
ALT-002346,OT-00363,PLT-04,2026-09-24T23:25:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-002347,OT-01839,PLT-17,2026-10-05T15:00:00,MALWARE_SIGNAL,MEDIUM,OPEN,UNKNOWN
ALT-002348,OT-01893,PLT-17,2026-09-28T12:23:00,UNEXPECTED_WRITE,MEDIUM,OPEN,NORMAL
ALT-002349,OT-01368,PLT-13,2026-09-11T10:16:00,CONFIG_DRIFT,HIGH,CLOSED,UNKNOWN
ALT-002350,OT-00162,PLT-02,2026-09-02T03:49:00,MALWARE_SIGNAL,HIGH,OPEN,UNKNOWN
ALT-002351,OT-01200,PLT-11,2026-09-09T07:55:00,CONFIG_DRIFT,LOW,SUPPRESSED,DEGRADED
ALT-002352,OT-01445,PLT-14,2026-09-09T20:47:00,MALWARE_SIGNAL,CRITICAL,SUPPRESSED,UNKNOWN
ALT-002353,OT-01860,PLT-17,2026-09-02T23:28:00,POLICY_VIOLATION,LOW,OPEN,DEGRADED
ALT-002354,OT-00438,PLT-05,2026-09-05T10:43:00,AUTH_ANOMALY,LOW,OPEN,DEGRADED
ALT-002355,OT-01117,PLT-11,2026-09-29T05:41:00,CONFIG_DRIFT,CRITICAL,CLOSED,DEGRADED
ALT-002356,OT-00869,PLT-08,2026-09-25T14:49:00,AUTH_ANOMALY,LOW,OPEN,UNKNOWN
ALT-002357,OT-01910,PLT-18,2026-10-03T23:32:00,POLICY_VIOLATION,CRITICAL,SUPPRESSED,UNKNOWN
ALT-002358,OT-00429,PLT-04,2026-09-07T02:54:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,MAINTENANCE_WINDOW
ALT-002359,OT-01951,PLT-18,2026-09-10T08:59:00,MALWARE_SIGNAL,CRITICAL,OPEN,DEGRADED
ALT-002360,OT-01185,PLT-11,2026-09-18T00:18:00,POLICY_VIOLATION,HIGH,SUPPRESSED,DEGRADED
ALT-002361,OT-00855,PLT-08,2026-09-29T11:07:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002362,OT-01828,PLT-17,2026-09-06T09:07:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-002363,OT-00407,PLT-04,2026-09-25T08:30:00,MALWARE_SIGNAL,LOW,SUPPRESSED,MAINTENANCE_WINDOW
ALT-002364,OT-01559,PLT-15,2026-09-07T00:50:00,MALWARE_SIGNAL,HIGH,CLOSED,DEGRADED
ALT-002365,OT-01584,PLT-15,2026-09-07T23:09:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,NORMAL
ALT-002366,OT-00314,PLT-03,2026-09-28T11:31:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,UNKNOWN
ALT-002367,OT-00363,PLT-04,2026-09-22T19:07:00,PROTOCOL_ANOMALY,LOW,TRIAGED,NORMAL
ALT-002368,OT-00372,PLT-04,2026-09-16T15:22:00,NEW_DEVICE,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-002369,OT-01917,PLT-18,2026-09-18T06:50:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,DEGRADED
ALT-002370,OT-01204,PLT-11,2026-09-12T06:13:00,UNEXPECTED_WRITE,HIGH,SUPPRESSED,UNKNOWN
ALT-002371,OT-01275,PLT-12,2026-09-06T01:49:00,AUTH_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-002372,OT-00054,PLT-01,2026-09-14T04:23:00,UNEXPECTED_WRITE,LOW,CLOSED,UNKNOWN
ALT-002373,OT-01051,PLT-10,2026-09-17T06:33:00,NEW_DEVICE,LOW,OPEN,MAINTENANCE_WINDOW
ALT-002374,OT-00673,PLT-07,2026-09-04T17:34:00,AUTH_ANOMALY,LOW,TRIAGED,NORMAL
ALT-002375,OT-01442,PLT-14,2026-10-02T10:33:00,MALWARE_SIGNAL,LOW,TRIAGED,UNKNOWN
ALT-002376,OT-00600,PLT-06,2026-09-05T23:29:00,PROTOCOL_ANOMALY,HIGH,TRIAGED,UNKNOWN
ALT-002377,OT-01130,PLT-11,2026-09-15T13:34:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,NORMAL
ALT-002378,OT-01114,PLT-11,2026-09-08T06:16:00,POLICY_VIOLATION,LOW,OPEN,DEGRADED
ALT-002379,OT-00817,PLT-08,2026-09-26T06:35:00,PROTOCOL_ANOMALY,CRITICAL,CLOSED,UNKNOWN
ALT-002380,OT-00793,PLT-08,2026-09-15T15:26:00,NEW_DEVICE,MEDIUM,TRIAGED,DEGRADED
ALT-002381,OT-00977,PLT-09,2026-09-01T17:38:00,POLICY_VIOLATION,MEDIUM,OPEN,UNKNOWN
ALT-002382,OT-00112,PLT-02,2026-10-02T02:37:00,PROTOCOL_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-002383,OT-00038,PLT-01,2026-09-19T17:20:00,MALWARE_SIGNAL,HIGH,TRIAGED,NORMAL
ALT-002384,OT-00823,PLT-08,2026-09-15T04:45:00,POLICY_VIOLATION,LOW,SUPPRESSED,UNKNOWN
ALT-002385,OT-00369,PLT-04,2026-09-27T20:17:00,POLICY_VIOLATION,HIGH,TRIAGED,DEGRADED
ALT-002386,OT-01590,PLT-15,2026-09-29T11:20:00,NEW_DEVICE,HIGH,CLOSED,NORMAL
ALT-002387,OT-01977,PLT-18,2026-10-02T14:13:00,UNEXPECTED_WRITE,LOW,OPEN,UNKNOWN
ALT-002388,OT-00922,PLT-09,2026-09-29T17:35:00,CONFIG_DRIFT,MEDIUM,CLOSED,NORMAL
ALT-002389,OT-01380,PLT-13,2026-09-02T18:22:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-002390,OT-01709,PLT-16,2026-09-03T01:03:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-002391,OT-01646,PLT-15,2026-09-14T19:09:00,NEW_DEVICE,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-002392,OT-01228,PLT-12,2026-09-23T03:40:00,POLICY_VIOLATION,HIGH,CLOSED,UNKNOWN
ALT-002393,OT-00244,PLT-03,2026-09-24T11:54:00,AUTH_ANOMALY,HIGH,CLOSED,UNKNOWN
ALT-002394,OT-01027,PLT-10,2026-10-03T16:29:00,NEW_DEVICE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002395,OT-01071,PLT-10,2026-09-01T03:00:00,AUTH_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-002396,OT-00158,PLT-02,2026-09-10T00:01:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-002397,OT-01596,PLT-15,2026-09-13T13:56:00,PROTOCOL_ANOMALY,MEDIUM,TRIAGED,UNKNOWN
ALT-002398,OT-00752,PLT-07,2026-09-20T21:51:00,AUTH_ANOMALY,CRITICAL,OPEN,MAINTENANCE_WINDOW
ALT-002399,OT-01558,PLT-15,2026-09-05T10:38:00,AUTH_ANOMALY,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-002400,OT-00973,PLT-09,2026-09-23T15:40:00,AUTH_ANOMALY,HIGH,CLOSED,UNKNOWN
ALT-002401,OT-01439,PLT-14,2026-09-20T05:22:00,UNEXPECTED_WRITE,LOW,OPEN,NORMAL
ALT-002402,OT-01649,PLT-15,2026-09-25T09:57:00,NEW_DEVICE,MEDIUM,CLOSED,DEGRADED
ALT-002403,OT-01820,PLT-17,2026-09-07T04:50:00,NEW_DEVICE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002404,OT-01683,PLT-16,2026-09-20T23:09:00,AUTH_ANOMALY,HIGH,OPEN,UNKNOWN
ALT-002405,OT-01648,PLT-15,2026-09-11T02:03:00,NEW_DEVICE,MEDIUM,OPEN,UNKNOWN
ALT-002406,OT-01593,PLT-15,2026-09-29T02:55:00,PROTOCOL_ANOMALY,LOW,OPEN,UNKNOWN
ALT-002407,OT-00525,PLT-05,2026-09-19T23:13:00,AUTH_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-002408,OT-01636,PLT-15,2026-09-25T06:30:00,MALWARE_SIGNAL,HIGH,OPEN,MAINTENANCE_WINDOW
ALT-002409,OT-00284,PLT-03,2026-09-05T16:45:00,AUTH_ANOMALY,CRITICAL,CLOSED,NORMAL
ALT-002410,OT-01084,PLT-10,2026-10-02T22:43:00,PROTOCOL_ANOMALY,LOW,SUPPRESSED,NORMAL
ALT-002411,OT-00300,PLT-03,2026-09-25T22:26:00,NEW_DEVICE,HIGH,OPEN,UNKNOWN
ALT-002412,OT-01343,PLT-13,2026-09-11T05:33:00,MALWARE_SIGNAL,LOW,CLOSED,UNKNOWN
ALT-002413,OT-01131,PLT-11,2026-09-27T12:21:00,CONFIG_DRIFT,LOW,TRIAGED,UNKNOWN
ALT-002414,OT-00165,PLT-02,2026-09-27T03:58:00,CONFIG_DRIFT,LOW,TRIAGED,UNKNOWN
ALT-002415,OT-00299,PLT-03,2026-09-12T15:29:00,MALWARE_SIGNAL,LOW,SUPPRESSED,UNKNOWN
ALT-002416,OT-01163,PLT-11,2026-09-26T17:53:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002417,OT-01525,PLT-14,2026-09-28T07:23:00,POLICY_VIOLATION,MEDIUM,OPEN,DEGRADED
ALT-002418,OT-01255,PLT-12,2026-09-05T21:54:00,UNEXPECTED_WRITE,HIGH,OPEN,UNKNOWN
ALT-002419,OT-01243,PLT-12,2026-09-19T02:58:00,MALWARE_SIGNAL,HIGH,CLOSED,DEGRADED
ALT-002420,OT-01735,PLT-16,2026-09-12T20:46:00,UNEXPECTED_WRITE,LOW,TRIAGED,UNKNOWN
ALT-002421,OT-01183,PLT-11,2026-09-05T14:28:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-002422,OT-01274,PLT-12,2026-09-07T10:17:00,POLICY_VIOLATION,HIGH,CLOSED,MAINTENANCE_WINDOW
ALT-002423,OT-00044,PLT-01,2026-09-11T08:41:00,PROTOCOL_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-002424,OT-01891,PLT-17,2026-09-26T17:45:00,NEW_DEVICE,MEDIUM,OPEN,UNKNOWN
ALT-002425,OT-00368,PLT-04,2026-09-05T08:06:00,POLICY_VIOLATION,LOW,CLOSED,DEGRADED
ALT-002426,OT-01312,PLT-13,2026-09-19T13:48:00,MALWARE_SIGNAL,LOW,TRIAGED,UNKNOWN
ALT-002427,OT-00762,PLT-08,2026-09-26T17:39:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002428,OT-01745,PLT-16,2026-09-03T19:07:00,UNEXPECTED_WRITE,HIGH,TRIAGED,NORMAL
ALT-002429,OT-01011,PLT-10,2026-09-05T07:02:00,NEW_DEVICE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-002430,OT-01486,PLT-14,2026-10-04T07:23:00,AUTH_ANOMALY,CRITICAL,SUPPRESSED,MAINTENANCE_WINDOW
ALT-002431,OT-01031,PLT-10,2026-09-25T02:19:00,POLICY_VIOLATION,HIGH,SUPPRESSED,NORMAL
ALT-002432,OT-00382,PLT-04,2026-09-03T00:26:00,CONFIG_DRIFT,MEDIUM,TRIAGED,UNKNOWN
ALT-002433,OT-01934,PLT-18,2026-09-25T01:49:00,UNEXPECTED_WRITE,CRITICAL,TRIAGED,UNKNOWN
ALT-002434,OT-01220,PLT-12,2026-09-02T19:14:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-002435,OT-01298,PLT-12,2026-09-29T10:21:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,DEGRADED
ALT-002436,OT-00114,PLT-02,2026-10-04T11:49:00,UNEXPECTED_WRITE,LOW,CLOSED,MAINTENANCE_WINDOW
ALT-002437,OT-01324,PLT-13,2026-09-03T21:02:00,PROTOCOL_ANOMALY,HIGH,CLOSED,NORMAL
ALT-002438,OT-00757,PLT-08,2026-09-27T22:00:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-002439,OT-00783,PLT-08,2026-10-01T19:03:00,MALWARE_SIGNAL,LOW,SUPPRESSED,UNKNOWN
ALT-002440,OT-00026,PLT-01,2026-09-08T02:04:00,AUTH_ANOMALY,MEDIUM,TRIAGED,NORMAL
ALT-002441,OT-00082,PLT-01,2026-09-30T22:16:00,POLICY_VIOLATION,MEDIUM,CLOSED,UNKNOWN
ALT-002442,OT-01863,PLT-17,2026-09-29T09:59:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-002443,OT-00694,PLT-07,2026-10-01T08:10:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-002444,OT-01984,PLT-18,2026-09-04T12:46:00,PROTOCOL_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-002445,OT-01741,PLT-16,2026-09-06T12:40:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,DEGRADED
ALT-002446,OT-00056,PLT-01,2026-09-10T14:09:00,UNEXPECTED_WRITE,CRITICAL,SUPPRESSED,NORMAL
ALT-002447,OT-01664,PLT-15,2026-09-30T03:19:00,POLICY_VIOLATION,LOW,SUPPRESSED,UNKNOWN
ALT-002448,OT-00784,PLT-08,2026-10-05T04:32:00,POLICY_VIOLATION,HIGH,CLOSED,DEGRADED
ALT-002449,OT-01546,PLT-14,2026-10-03T07:51:00,PROTOCOL_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-002450,OT-01064,PLT-10,2026-10-01T06:33:00,MALWARE_SIGNAL,MEDIUM,OPEN,UNKNOWN
ALT-002451,OT-01752,PLT-16,2026-09-10T06:29:00,CONFIG_DRIFT,LOW,CLOSED,UNKNOWN
ALT-002452,OT-00300,PLT-03,2026-09-24T13:07:00,NEW_DEVICE,MEDIUM,CLOSED,DEGRADED
ALT-002453,OT-01900,PLT-18,2026-09-13T04:33:00,UNEXPECTED_WRITE,LOW,TRIAGED,UNKNOWN
ALT-002454,OT-00002,PLT-01,2026-09-25T05:57:00,CONFIG_DRIFT,HIGH,CLOSED,NORMAL
ALT-002455,OT-00190,PLT-02,2026-10-01T01:59:00,POLICY_VIOLATION,HIGH,SUPPRESSED,UNKNOWN
ALT-002456,OT-01161,PLT-11,2026-09-06T07:15:00,AUTH_ANOMALY,HIGH,SUPPRESSED,DEGRADED
ALT-002457,OT-00857,PLT-08,2026-09-07T05:11:00,AUTH_ANOMALY,LOW,OPEN,UNKNOWN
ALT-002458,OT-00307,PLT-03,2026-09-01T21:21:00,UNEXPECTED_WRITE,HIGH,TRIAGED,UNKNOWN
ALT-002459,OT-01495,PLT-14,2026-09-30T06:25:00,NEW_DEVICE,CRITICAL,CLOSED,UNKNOWN
ALT-002460,OT-00112,PLT-02,2026-09-04T13:15:00,AUTH_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-002461,OT-01925,PLT-18,2026-09-02T20:34:00,MALWARE_SIGNAL,HIGH,OPEN,NORMAL
ALT-002462,OT-00556,PLT-06,2026-09-07T18:22:00,CONFIG_DRIFT,HIGH,SUPPRESSED,MAINTENANCE_WINDOW
ALT-002463,OT-01386,PLT-13,2026-09-24T00:01:00,AUTH_ANOMALY,HIGH,CLOSED,UNKNOWN
ALT-002464,OT-00085,PLT-01,2026-09-24T06:02:00,POLICY_VIOLATION,MEDIUM,OPEN,DEGRADED
ALT-002465,OT-01192,PLT-11,2026-09-08T10:08:00,PROTOCOL_ANOMALY,LOW,OPEN,DEGRADED
