plant_id,source_asset,target_asset,protocol,approved_path,observed_last_24h,documented
PLT-06,OT-00581,OT-00577,OPC_UA,YES,YES,NO
PLT-06,OT-00582,OT-00551,PROFINET,YES,YES,YES
PLT-06,OT-00620,OT-00542,IEC104,YES,NO,YES
PLT-06,OT-00536,OT-00569,OPC_DA,UNKNOWN,YES,YES
PLT-06,OT-00569,OT-00624,OPC_DA,YES,NO,YES
PLT-06,OT-00571,OT-00575,EtherNetIP,YES,YES,YES
PLT-06,OT-00543,OT-00628,PROFIBUS,YES,YES,YES
PLT-06,OT-00548,OT-00588,IEC104,YES,YES,YES
PLT-06,OT-00577,OT-00620,DNP3,YES,YES,NO
PLT-06,OT-00540,OT-00581,IEC104,YES,YES,YES
PLT-06,OT-00584,OT-00558,PROFINET,YES,YES,YES
PLT-06,OT-00566,OT-00597,OPC_DA,YES,YES,YES
PLT-06,OT-00585,OT-00568,VendorSerial,YES,YES,YES
PLT-06,OT-00602,OT-00568,PROFINET,YES,YES,YES
PLT-06,OT-00534,OT-00628,IEC104,NO,YES,YES
PLT-06,OT-00585,OT-00629,OPC_UA,YES,YES,NO
PLT-06,OT-00584,OT-00581,IEC61850,YES,YES,YES
PLT-06,OT-00592,OT-00575,DNP3,YES,NO,YES
PLT-06,OT-00616,OT-00556,OPC_DA,YES,YES,YES
PLT-06,OT-00602,OT-00537,OPC_DA,UNKNOWN,YES,YES
PLT-06,OT-00543,OT-00633,IEC61850,YES,YES,NO
PLT-06,OT-00580,OT-00615,VendorSerial,YES,YES,YES
PLT-06,OT-00603,OT-00561,VendorSerial,YES,YES,YES
PLT-06,OT-00609,OT-00557,PROFINET,YES,YES,YES
PLT-06,OT-00577,OT-00624,OPC_DA,YES,YES,YES
PLT-06,OT-00623,OT-00552,VendorSerial,YES,NO,YES
PLT-06,OT-00548,OT-00584,OPC_DA,YES,YES,YES
PLT-06,OT-00598,OT-00582,OPC_DA,YES,YES,YES
PLT-06,OT-00586,OT-00609,OPC_DA,UNKNOWN,YES,YES
PLT-06,OT-00597,OT-00561,PROFIBUS,YES,NO,YES
PLT-06,OT-00603,OT-00555,PROFIBUS,YES,YES,YES
PLT-06,OT-00584,OT-00569,DNP3,YES,YES,YES
PLT-06,OT-00570,OT-00629,IEC104,YES,YES,YES
PLT-07,OT-00747,OT-00663,ModbusTCP,NO,YES,NO
PLT-07,OT-00710,OT-00702,IEC104,YES,YES,YES
PLT-07,OT-00651,OT-00743,OPC_DA,YES,YES,NO
PLT-07,OT-00646,OT-00678,PROFIBUS,YES,YES,YES
PLT-07,OT-00741,OT-00712,OPC_DA,YES,YES,YES
PLT-07,OT-00664,OT-00648,PROFINET,YES,YES,NO
PLT-07,OT-00658,OT-00676,ModbusTCP,UNKNOWN,YES,YES
PLT-07,OT-00640,OT-00652,ModbusTCP,YES,YES,YES
PLT-07,OT-00701,OT-00670,DNP3,YES,YES,NO
PLT-07,OT-00710,OT-00646,DNP3,YES,YES,YES
PLT-07,OT-00685,OT-00660,OPC_DA,YES,NO,YES
PLT-07,OT-00705,OT-00680,VendorSerial,YES,YES,YES
PLT-07,OT-00732,OT-00651,ModbusTCP,YES,YES,YES
PLT-07,OT-00681,OT-00650,IEC61850,YES,YES,YES
PLT-07,OT-00740,OT-00644,DNP3,UNKNOWN,YES,YES
PLT-07,OT-00678,OT-00672,PROFINET,YES,YES,NO
PLT-07,OT-00661,OT-00683,IEC61850,YES,YES,YES
PLT-07,OT-00686,OT-00694,OPC_UA,YES,NO,YES
PLT-07,OT-00714,OT-00737,IEC104,YES,YES,YES
PLT-07,OT-00644,OT-00682,OPC_UA,YES,YES,NO
PLT-07,OT-00716,OT-00661,OPC_UA,UNKNOWN,YES,YES
PLT-07,OT-00721,OT-00649,IEC61850,YES,YES,YES
PLT-07,OT-00682,OT-00750,IEC104,YES,NO,YES
PLT-07,OT-00708,OT-00689,OPC_UA,YES,YES,NO
PLT-07,OT-00687,OT-00695,IEC104,UNKNOWN,YES,YES
PLT-07,OT-00643,OT-00686,PROFINET,YES,NO,YES
PLT-07,OT-00640,OT-00726,EtherNetIP,YES,YES,NO
PLT-07,OT-00720,OT-00701,PROFIBUS,YES,YES,YES
PLT-07,OT-00704,OT-00707,OPC_DA,NO,NO,NO
PLT-07,OT-00671,OT-00748,IEC61850,YES,YES,NO
PLT-07,OT-00661,OT-00728,IEC61850,YES,YES,YES
PLT-07,OT-00715,OT-00709,IEC61850,YES,YES,YES
PLT-07,OT-00707,OT-00721,ModbusTCP,YES,YES,YES
PLT-07,OT-00659,OT-00655,OPC_UA,YES,NO,YES
PLT-07,OT-00675,OT-00739,IEC61850,UNKNOWN,NO,YES
PLT-07,OT-00657,OT-00640,OPC_UA,YES,YES,NO
PLT-07,OT-00688,OT-00637,ModbusTCP,YES,YES,YES
PLT-07,OT-00729,OT-00749,IEC61850,YES,NO,YES
PLT-07,OT-00637,OT-00699,EtherNetIP,YES,YES,YES
PLT-07,OT-00704,OT-00727,PROFIBUS,YES,YES,YES
PLT-07,OT-00657,OT-00750,VendorSerial,YES,YES,NO
PLT-07,OT-00651,OT-00741,IEC61850,YES,YES,YES
PLT-07,OT-00642,OT-00680,PROFIBUS,YES,YES,YES
PLT-07,OT-00732,OT-00657,OPC_DA,NO,YES,YES
PLT-07,OT-00742,OT-00727,PROFIBUS,YES,YES,YES
PLT-07,OT-00648,OT-00667,OPC_UA,YES,YES,YES
PLT-07,OT-00695,OT-00691,PROFINET,YES,YES,YES
PLT-07,OT-00699,OT-00714,DNP3,UNKNOWN,YES,YES
PLT-07,OT-00691,OT-00682,ModbusTCP,YES,YES,YES
PLT-07,OT-00680,OT-00640,PROFIBUS,YES,YES,NO
PLT-07,OT-00717,OT-00726,IEC104,YES,NO,NO
PLT-07,OT-00699,OT-00652,EtherNetIP,YES,YES,NO
PLT-07,OT-00705,OT-00693,IEC61850,YES,YES,YES
PLT-07,OT-00747,OT-00739,PROFINET,YES,YES,YES
PLT-07,OT-00726,OT-00665,ModbusTCP,YES,NO,YES
PLT-07,OT-00647,OT-00676,VendorSerial,YES,YES,NO
PLT-07,OT-00729,OT-00652,PROFINET,YES,YES,YES
PLT-07,OT-00695,OT-00708,PROFIBUS,YES,YES,YES
PLT-07,OT-00664,OT-00700,IEC61850,YES,NO,YES
PLT-07,OT-00702,OT-00642,VendorSerial,YES,YES,YES
PLT-07,OT-00677,OT-00681,PROFINET,YES,YES,NO
PLT-07,OT-00714,OT-00750,ModbusTCP,YES,NO,YES
PLT-07,OT-00734,OT-00695,ModbusTCP,YES,YES,YES
PLT-07,OT-00697,OT-00732,IEC61850,YES,YES,YES
PLT-07,OT-00700,OT-00709,PROFIBUS,YES,YES,NO
PLT-07,OT-00667,OT-00649,PROFIBUS,UNKNOWN,YES,NO
PLT-07,OT-00739,OT-00654,DNP3,YES,YES,YES
PLT-07,OT-00733,OT-00670,DNP3,YES,YES,YES
PLT-07,OT-00703,OT-00646,OPC_DA,YES,NO,NO
PLT-07,OT-00677,OT-00700,OPC_UA,YES,NO,YES
PLT-07,OT-00663,OT-00637,OPC_DA,YES,YES,YES
PLT-07,OT-00727,OT-00664,DNP3,YES,NO,NO
PLT-07,OT-00698,OT-00708,PROFINET,YES,YES,YES
PLT-07,OT-00651,OT-00729,ModbusTCP,YES,YES,NO
PLT-07,OT-00742,OT-00720,IEC104,YES,YES,NO
PLT-07,OT-00693,OT-00676,IEC61850,UNKNOWN,NO,YES
PLT-07,OT-00728,OT-00672,IEC104,YES,YES,YES
PLT-07,OT-00687,OT-00733,DNP3,YES,NO,YES
PLT-07,OT-00716,OT-00641,OPC_DA,YES,YES,NO
PLT-07,OT-00702,OT-00694,OPC_DA,YES,YES,YES
PLT-07,OT-00718,OT-00643,VendorSerial,UNKNOWN,YES,YES
PLT-07,OT-00674,OT-00719,PROFINET,YES,YES,YES
PLT-07,OT-00687,OT-00741,OPC_DA,YES,YES,YES
PLT-07,OT-00682,OT-00679,IEC104,YES,NO,YES
PLT-07,OT-00690,OT-00663,PROFINET,YES,YES,YES
PLT-07,OT-00688,OT-00658,VendorSerial,YES,NO,YES
PLT-07,OT-00650,OT-00692,OPC_DA,YES,YES,YES
PLT-07,OT-00715,OT-00644,ModbusTCP,YES,YES,YES
PLT-07,OT-00646,OT-00746,OPC_DA,YES,NO,YES
PLT-07,OT-00734,OT-00707,ModbusTCP,YES,NO,YES
PLT-07,OT-00738,OT-00747,IEC61850,YES,YES,NO
PLT-07,OT-00707,OT-00725,OPC_UA,YES,YES,YES
PLT-07,OT-00693,OT-00665,EtherNetIP,YES,YES,YES
PLT-07,OT-00743,OT-00723,PROFIBUS,YES,YES,YES
PLT-07,OT-00701,OT-00660,IEC61850,YES,NO,YES
PLT-07,OT-00734,OT-00658,DNP3,YES,YES,YES
PLT-07,OT-00735,OT-00734,DNP3,YES,YES,YES
PLT-07,OT-00656,OT-00666,OPC_DA,YES,YES,NO
PLT-07,OT-00667,OT-00734,IEC104,YES,NO,NO
PLT-07,OT-00710,OT-00678,PROFIBUS,YES,YES,NO
PLT-07,OT-00707,OT-00715,OPC_UA,YES,NO,NO
PLT-07,OT-00719,OT-00743,ModbusTCP,YES,YES,YES
PLT-07,OT-00700,OT-00703,DNP3,NO,YES,YES
PLT-07,OT-00715,OT-00738,PROFINET,YES,YES,YES
PLT-07,OT-00721,OT-00656,DNP3,YES,YES,YES
PLT-07,OT-00719,OT-00668,PROFIBUS,YES,YES,NO
PLT-07,OT-00726,OT-00710,PROFINET,YES,NO,YES
PLT-07,OT-00648,OT-00690,OPC_DA,NO,YES,YES
PLT-07,OT-00675,OT-00742,IEC104,YES,YES,NO
PLT-07,OT-00719,OT-00656,EtherNetIP,NO,YES,YES
PLT-07,OT-00652,OT-00663,IEC104,YES,YES,YES
PLT-07,OT-00686,OT-00716,IEC61850,YES,NO,YES
PLT-07,OT-00653,OT-00708,PROFIBUS,YES,NO,YES
PLT-07,OT-00741,OT-00655,IEC61850,YES,YES,YES
PLT-07,OT-00722,OT-00675,VendorSerial,YES,YES,YES
PLT-07,OT-00715,OT-00717,VendorSerial,UNKNOWN,NO,YES
PLT-07,OT-00639,OT-00748,IEC104,YES,YES,YES
PLT-07,OT-00717,OT-00646,IEC61850,YES,YES,YES
PLT-07,OT-00707,OT-00719,EtherNetIP,YES,YES,YES
PLT-07,OT-00683,OT-00673,EtherNetIP,UNKNOWN,YES,YES
PLT-07,OT-00687,OT-00706,IEC61850,YES,YES,YES
PLT-07,OT-00740,OT-00729,PROFINET,YES,YES,YES
PLT-07,OT-00678,OT-00739,PROFIBUS,UNKNOWN,YES,YES
PLT-07,OT-00648,OT-00695,EtherNetIP,YES,NO,YES
PLT-07,OT-00685,OT-00691,ModbusTCP,UNKNOWN,YES,YES
PLT-07,OT-00717,OT-00690,EtherNetIP,YES,YES,YES
PLT-07,OT-00688,OT-00704,OPC_DA,YES,YES,YES
PLT-07,OT-00656,OT-00736,IEC104,YES,YES,NO
PLT-07,OT-00639,OT-00678,PROFINET,YES,YES,YES
PLT-07,OT-00638,OT-00693,IEC104,YES,YES,YES
PLT-07,OT-00689,OT-00736,PROFIBUS,UNKNOWN,YES,NO
PLT-07,OT-00652,OT-00655,PROFINET,NO,YES,YES
PLT-07,OT-00720,OT-00641,DNP3,YES,NO,YES
PLT-07,OT-00666,OT-00660,EtherNetIP,YES,YES,YES
PLT-07,OT-00715,OT-00736,IEC104,YES,YES,YES
PLT-07,OT-00746,OT-00728,PROFIBUS,YES,YES,YES
PLT-07,OT-00727,OT-00728,IEC61850,YES,YES,NO
PLT-07,OT-00746,OT-00728,EtherNetIP,YES,YES,YES
PLT-07,OT-00651,OT-00729,VendorSerial,YES,YES,YES
PLT-07,OT-00682,OT-00706,PROFINET,YES,YES,YES
PLT-07,OT-00696,OT-00751,OPC_DA,YES,YES,YES
PLT-07,OT-00640,OT-00728,OPC_UA,YES,YES,YES
PLT-07,OT-00681,OT-00703,EtherNetIP,YES,YES,NO
PLT-07,OT-00636,OT-00657,IEC104,YES,NO,NO
PLT-07,OT-00680,OT-00697,IEC104,YES,YES,YES
PLT-07,OT-00727,OT-00648,ModbusTCP,YES,NO,YES
PLT-07,OT-00637,OT-00664,ModbusTCP,YES,NO,YES
PLT-07,OT-00646,OT-00728,PROFINET,YES,YES,YES
PLT-07,OT-00661,OT-00716,VendorSerial,YES,YES,YES
PLT-07,OT-00747,OT-00660,VendorSerial,YES,NO,NO
PLT-07,OT-00708,OT-00659,DNP3,YES,NO,YES
PLT-07,OT-00681,OT-00688,OPC_DA,YES,YES,YES
PLT-07,OT-00689,OT-00745,ModbusTCP,YES,NO,NO
PLT-07,OT-00695,OT-00649,OPC_UA,YES,YES,YES
PLT-07,OT-00723,OT-00746,PROFIBUS,YES,NO,YES
PLT-07,OT-00669,OT-00727,EtherNetIP,YES,NO,YES
PLT-07,OT-00709,OT-00729,OPC_UA,YES,YES,NO
PLT-07,OT-00705,OT-00741,VendorSerial,YES,YES,YES
PLT-07,OT-00680,OT-00699,ModbusTCP,YES,YES,YES
PLT-07,OT-00739,OT-00734,ModbusTCP,YES,NO,NO
PLT-07,OT-00645,OT-00675,IEC61850,YES,NO,NO
PLT-07,OT-00679,OT-00665,EtherNetIP,YES,YES,YES
PLT-07,OT-00716,OT-00640,IEC61850,YES,YES,YES
PLT-07,OT-00731,OT-00721,OPC_UA,YES,NO,NO
PLT-07,OT-00683,OT-00673,ModbusTCP,YES,NO,NO
PLT-07,OT-00727,OT-00648,OPC_UA,YES,YES,YES
PLT-07,OT-00741,OT-00642,OPC_DA,YES,YES,YES
PLT-07,OT-00710,OT-00725,EtherNetIP,YES,YES,NO
PLT-07,OT-00744,OT-00709,DNP3,YES,YES,YES
PLT-07,OT-00701,OT-00697,DNP3,YES,YES,NO
PLT-07,OT-00730,OT-00676,PROFIBUS,YES,NO,YES
PLT-07,OT-00717,OT-00677,EtherNetIP,NO,YES,YES
PLT-07,OT-00737,OT-00668,VendorSerial,YES,YES,YES
PLT-07,OT-00689,OT-00721,PROFIBUS,YES,YES,YES
PLT-07,OT-00731,OT-00637,PROFINET,YES,NO,YES
PLT-07,OT-00730,OT-00745,ModbusTCP,YES,YES,YES
PLT-07,OT-00708,OT-00749,OPC_DA,YES,YES,NO
PLT-07,OT-00691,OT-00721,IEC61850,YES,NO,YES
PLT-07,OT-00671,OT-00660,OPC_DA,YES,YES,YES
PLT-07,OT-00680,OT-00659,IEC104,YES,YES,YES
PLT-07,OT-00750,OT-00708,IEC104,YES,YES,YES
PLT-07,OT-00691,OT-00644,OPC_DA,NO,YES,YES
PLT-07,OT-00726,OT-00663,DNP3,YES,NO,NO
PLT-07,OT-00708,OT-00647,IEC61850,YES,YES,YES
PLT-07,OT-00687,OT-00753,ModbusTCP,YES,NO,NO
PLT-07,OT-00674,OT-00731,OPC_DA,YES,YES,YES
PLT-07,OT-00681,OT-00740,IEC61850,YES,NO,YES
PLT-07,OT-00748,OT-00659,IEC61850,YES,NO,YES
PLT-07,OT-00707,OT-00752,IEC61850,YES,YES,YES
PLT-07,OT-00708,OT-00663,OPC_DA,YES,NO,NO
PLT-07,OT-00691,OT-00752,IEC61850,YES,YES,YES
PLT-07,OT-00745,OT-00709,OPC_UA,YES,YES,YES
PLT-07,OT-00714,OT-00732,PROFINET,YES,YES,NO
PLT-07,OT-00749,OT-00717,PROFIBUS,YES,YES,YES
PLT-07,OT-00719,OT-00691,IEC104,NO,YES,YES
PLT-07,OT-00743,OT-00707,OPC_UA,YES,YES,YES
PLT-07,OT-00642,OT-00673,EtherNetIP,YES,YES,YES
PLT-07,OT-00654,OT-00707,PROFINET,YES,YES,YES
PLT-07,OT-00710,OT-00697,IEC104,YES,NO,YES
PLT-07,OT-00643,OT-00746,PROFIBUS,YES,NO,YES
PLT-07,OT-00670,OT-00672,OPC_UA,YES,YES,NO
PLT-07,OT-00726,OT-00643,IEC61850,YES,NO,YES
PLT-07,OT-00675,OT-00698,DNP3,YES,YES,YES
PLT-07,OT-00674,OT-00654,DNP3,YES,YES,YES
PLT-07,OT-00689,OT-00732,ModbusTCP,YES,YES,YES
PLT-07,OT-00687,OT-00698,IEC61850,YES,YES,YES
PLT-07,OT-00666,OT-00726,IEC104,YES,YES,YES
PLT-07,OT-00666,OT-00690,VendorSerial,YES,NO,NO
PLT-07,OT-00637,OT-00654,PROFINET,YES,YES,NO
PLT-07,OT-00665,OT-00668,PROFIBUS,YES,YES,YES
PLT-08,OT-00812,OT-00810,OPC_UA,YES,YES,YES
PLT-08,OT-00846,OT-00877,PROFINET,YES,YES,YES
PLT-08,OT-00809,OT-00832,OPC_DA,YES,NO,YES
PLT-08,OT-00831,OT-00810,VendorSerial,YES,YES,YES
PLT-08,OT-00821,OT-00847,EtherNetIP,YES,NO,YES
PLT-08,OT-00851,OT-00811,PROFINET,YES,NO,YES
PLT-08,OT-00818,OT-00794,OPC_DA,YES,NO,YES
PLT-08,OT-00775,OT-00796,OPC_DA,UNKNOWN,YES,NO
PLT-08,OT-00803,OT-00856,VendorSerial,YES,YES,YES
PLT-08,OT-00802,OT-00865,PROFIBUS,YES,YES,NO
PLT-08,OT-00821,OT-00848,VendorSerial,YES,YES,YES
PLT-08,OT-00825,OT-00785,VendorSerial,UNKNOWN,YES,YES
PLT-08,OT-00768,OT-00794,IEC104,UNKNOWN,YES,YES
PLT-08,OT-00849,OT-00815,IEC61850,YES,YES,YES
PLT-08,OT-00777,OT-00822,IEC61850,YES,YES,YES
PLT-08,OT-00873,OT-00838,EtherNetIP,UNKNOWN,YES,YES
PLT-08,OT-00771,OT-00769,DNP3,YES,YES,YES
PLT-08,OT-00860,OT-00760,DNP3,YES,YES,YES
PLT-08,OT-00829,OT-00851,PROFINET,YES,YES,NO
PLT-08,OT-00781,OT-00812,OPC_DA,YES,YES,NO
PLT-08,OT-00784,OT-00856,ModbusTCP,UNKNOWN,YES,YES
PLT-08,OT-00796,OT-00861,OPC_DA,YES,NO,NO
PLT-08,OT-00856,OT-00860,OPC_DA,YES,YES,NO
PLT-08,OT-00879,OT-00817,IEC61850,YES,YES,NO
PLT-08,OT-00878,OT-00860,OPC_UA,NO,YES,YES
PLT-08,OT-00842,OT-00811,EtherNetIP,YES,YES,YES
PLT-08,OT-00856,OT-00852,ModbusTCP,YES,YES,YES
PLT-08,OT-00876,OT-00814,DNP3,UNKNOWN,YES,NO
PLT-08,OT-00853,OT-00810,DNP3,YES,YES,NO
PLT-08,OT-00857,OT-00845,ModbusTCP,YES,YES,NO
PLT-08,OT-00809,OT-00756,PROFINET,YES,YES,YES
PLT-08,OT-00791,OT-00825,PROFIBUS,YES,YES,YES
PLT-08,OT-00868,OT-00776,OPC_UA,YES,YES,YES
PLT-08,OT-00836,OT-00819,ModbusTCP,YES,YES,NO
PLT-08,OT-00791,OT-00801,IEC104,YES,YES,NO
PLT-08,OT-00840,OT-00810,IEC61850,YES,YES,NO
PLT-08,OT-00872,OT-00864,PROFIBUS,YES,YES,YES
PLT-08,OT-00833,OT-00785,IEC104,YES,YES,YES
PLT-08,OT-00774,OT-00792,PROFINET,YES,YES,NO
PLT-08,OT-00842,OT-00793,IEC104,YES,NO,YES
PLT-08,OT-00782,OT-00880,EtherNetIP,YES,YES,YES
PLT-08,OT-00858,OT-00795,OPC_DA,YES,YES,YES
PLT-08,OT-00838,OT-00851,EtherNetIP,YES,YES,YES
PLT-08,OT-00836,OT-00776,IEC104,YES,YES,YES
PLT-08,OT-00799,OT-00787,OPC_UA,YES,YES,YES
PLT-08,OT-00764,OT-00796,ModbusTCP,YES,YES,NO
PLT-08,OT-00853,OT-00779,EtherNetIP,YES,YES,YES
PLT-08,OT-00768,OT-00778,PROFINET,YES,YES,NO
PLT-08,OT-00835,OT-00818,IEC104,YES,NO,YES
PLT-08,OT-00840,OT-00841,EtherNetIP,YES,YES,YES
PLT-08,OT-00871,OT-00762,PROFINET,YES,YES,YES
PLT-08,OT-00822,OT-00862,DNP3,YES,YES,YES
PLT-08,OT-00779,OT-00807,EtherNetIP,YES,YES,YES
PLT-08,OT-00791,OT-00830,ModbusTCP,YES,YES,YES
PLT-08,OT-00823,OT-00852,EtherNetIP,NO,NO,YES
PLT-08,OT-00854,OT-00856,PROFIBUS,UNKNOWN,YES,YES
PLT-08,OT-00815,OT-00762,ModbusTCP,YES,YES,YES
PLT-08,OT-00825,OT-00832,ModbusTCP,YES,NO,YES
PLT-08,OT-00871,OT-00858,PROFIBUS,YES,YES,YES
PLT-08,OT-00758,OT-00858,OPC_UA,YES,YES,YES
PLT-08,OT-00871,OT-00873,OPC_UA,YES,YES,YES
PLT-08,OT-00851,OT-00863,IEC104,YES,YES,NO
PLT-08,OT-00826,OT-00811,VendorSerial,YES,YES,YES
PLT-08,OT-00781,OT-00809,IEC61850,YES,NO,YES
PLT-08,OT-00831,OT-00861,PROFIBUS,NO,NO,NO
PLT-08,OT-00864,OT-00865,PROFINET,YES,YES,YES
PLT-08,OT-00836,OT-00831,IEC104,YES,NO,NO
PLT-08,OT-00880,OT-00852,OPC_UA,YES,YES,NO
PLT-08,OT-00782,OT-00787,EtherNetIP,YES,YES,YES
PLT-08,OT-00828,OT-00769,PROFINET,UNKNOWN,YES,YES
PLT-08,OT-00755,OT-00806,EtherNetIP,YES,YES,NO
PLT-08,OT-00842,OT-00788,IEC104,YES,YES,NO
PLT-08,OT-00834,OT-00843,ModbusTCP,YES,YES,NO
PLT-08,OT-00791,OT-00841,IEC104,UNKNOWN,YES,YES
PLT-08,OT-00831,OT-00880,OPC_DA,YES,YES,YES
PLT-08,OT-00757,OT-00781,IEC61850,NO,YES,YES
PLT-08,OT-00820,OT-00859,ModbusTCP,YES,YES,NO
PLT-08,OT-00811,OT-00780,EtherNetIP,YES,NO,YES
PLT-08,OT-00818,OT-00823,PROFIBUS,UNKNOWN,NO,NO
PLT-08,OT-00764,OT-00857,EtherNetIP,YES,YES,YES
PLT-08,OT-00756,OT-00865,IEC104,YES,YES,YES
PLT-08,OT-00816,OT-00826,EtherNetIP,YES,NO,YES
PLT-08,OT-00847,OT-00806,PROFIBUS,UNKNOWN,YES,NO
PLT-08,OT-00843,OT-00854,OPC_DA,YES,YES,YES
PLT-08,OT-00863,OT-00850,OPC_UA,YES,YES,YES
PLT-08,OT-00813,OT-00873,OPC_DA,YES,YES,YES
PLT-08,OT-00865,OT-00869,OPC_DA,YES,YES,YES
PLT-08,OT-00839,OT-00860,ModbusTCP,YES,NO,YES
PLT-08,OT-00797,OT-00859,ModbusTCP,YES,NO,NO
PLT-08,OT-00774,OT-00766,EtherNetIP,YES,YES,NO
PLT-08,OT-00761,OT-00864,PROFIBUS,YES,YES,NO
PLT-08,OT-00877,OT-00823,IEC104,YES,YES,NO
PLT-08,OT-00798,OT-00778,DNP3,NO,YES,NO
PLT-08,OT-00836,OT-00807,ModbusTCP,YES,YES,YES
PLT-08,OT-00772,OT-00861,DNP3,YES,YES,YES
PLT-08,OT-00768,OT-00765,PROFIBUS,YES,YES,YES
PLT-08,OT-00814,OT-00840,EtherNetIP,YES,YES,YES
PLT-08,OT-00791,OT-00838,ModbusTCP,YES,YES,YES
PLT-08,OT-00774,OT-00823,DNP3,YES,YES,YES
PLT-08,OT-00859,OT-00860,IEC61850,NO,NO,YES
PLT-08,OT-00788,OT-00796,PROFINET,YES,YES,NO
PLT-08,OT-00836,OT-00851,PROFIBUS,YES,YES,NO
PLT-08,OT-00787,OT-00874,VendorSerial,YES,YES,YES
PLT-08,OT-00820,OT-00765,VendorSerial,YES,NO,NO
PLT-08,OT-00866,OT-00815,PROFIBUS,YES,YES,NO
PLT-08,OT-00774,OT-00795,PROFIBUS,YES,YES,YES
PLT-08,OT-00857,OT-00754,ModbusTCP,YES,YES,YES
PLT-08,OT-00779,OT-00851,OPC_DA,YES,YES,NO
PLT-08,OT-00783,OT-00864,PROFIBUS,YES,YES,YES
PLT-08,OT-00876,OT-00829,IEC104,YES,YES,NO
PLT-08,OT-00760,OT-00796,OPC_DA,YES,YES,YES
PLT-08,OT-00797,OT-00822,OPC_UA,YES,YES,NO
PLT-08,OT-00796,OT-00835,EtherNetIP,NO,YES,YES
PLT-08,OT-00819,OT-00848,VendorSerial,YES,YES,NO
PLT-08,OT-00857,OT-00758,EtherNetIP,YES,YES,YES
PLT-08,OT-00875,OT-00860,IEC61850,YES,YES,YES
PLT-08,OT-00873,OT-00823,IEC104,YES,YES,YES
PLT-08,OT-00780,OT-00773,PROFIBUS,YES,YES,YES
PLT-08,OT-00794,OT-00872,DNP3,NO,YES,YES
PLT-08,OT-00763,OT-00839,DNP3,YES,YES,YES
PLT-08,OT-00855,OT-00795,OPC_DA,YES,NO,YES
PLT-08,OT-00808,OT-00758,OPC_UA,YES,YES,YES
PLT-08,OT-00859,OT-00799,IEC104,YES,NO,YES
PLT-08,OT-00793,OT-00765,DNP3,YES,NO,YES
PLT-08,OT-00819,OT-00768,IEC104,YES,NO,NO
PLT-08,OT-00767,OT-00844,DNP3,YES,YES,YES
PLT-08,OT-00763,OT-00836,VendorSerial,YES,YES,YES
PLT-08,OT-00849,OT-00786,DNP3,YES,YES,NO
PLT-08,OT-00845,OT-00797,ModbusTCP,YES,YES,YES
PLT-08,OT-00760,OT-00822,IEC61850,YES,YES,YES
PLT-08,OT-00843,OT-00818,PROFINET,YES,YES,NO
PLT-08,OT-00856,OT-00827,IEC61850,YES,NO,YES
PLT-08,OT-00837,OT-00755,IEC61850,NO,YES,YES
PLT-08,OT-00831,OT-00783,DNP3,YES,YES,YES
PLT-08,OT-00820,OT-00754,OPC_DA,NO,YES,YES
PLT-08,OT-00811,OT-00785,ModbusTCP,YES,YES,YES
PLT-08,OT-00777,OT-00834,OPC_UA,YES,YES,NO
PLT-08,OT-00800,OT-00775,OPC_UA,YES,NO,NO
PLT-08,OT-00844,OT-00849,IEC104,YES,YES,YES
PLT-08,OT-00756,OT-00832,IEC104,UNKNOWN,YES,YES
PLT-08,OT-00834,OT-00791,VendorSerial,YES,YES,NO
PLT-08,OT-00799,OT-00779,OPC_DA,YES,YES,YES
PLT-08,OT-00811,OT-00780,OPC_DA,NO,YES,NO
PLT-08,OT-00798,OT-00873,IEC104,YES,NO,NO
PLT-08,OT-00835,OT-00766,IEC61850,YES,YES,YES
PLT-08,OT-00878,OT-00760,OPC_UA,YES,YES,YES
PLT-08,OT-00858,OT-00801,ModbusTCP,YES,YES,YES
PLT-08,OT-00757,OT-00847,PROFINET,NO,YES,YES
PLT-08,OT-00783,OT-00805,IEC61850,YES,YES,YES
PLT-08,OT-00815,OT-00870,OPC_UA,YES,YES,NO
PLT-08,OT-00777,OT-00802,PROFIBUS,YES,YES,NO
PLT-08,OT-00874,OT-00803,OPC_DA,YES,YES,YES
PLT-08,OT-00764,OT-00829,IEC61850,YES,YES,NO
PLT-08,OT-00838,OT-00847,IEC61850,YES,YES,YES
PLT-08,OT-00847,OT-00763,OPC_UA,YES,YES,NO
PLT-08,OT-00811,OT-00779,OPC_UA,YES,NO,YES
PLT-08,OT-00771,OT-00853,PROFIBUS,NO,YES,NO
PLT-08,OT-00846,OT-00839,EtherNetIP,YES,YES,NO
PLT-08,OT-00808,OT-00860,ModbusTCP,YES,YES,YES
PLT-08,OT-00857,OT-00824,OPC_DA,YES,YES,YES
PLT-08,OT-00803,OT-00804,IEC104,YES,YES,NO
PLT-08,OT-00768,OT-00789,OPC_DA,YES,YES,YES
PLT-08,OT-00822,OT-00870,PROFINET,YES,YES,NO
PLT-08,OT-00870,OT-00775,OPC_UA,YES,YES,NO
PLT-08,OT-00774,OT-00838,IEC104,YES,YES,NO
PLT-08,OT-00878,OT-00807,ModbusTCP,YES,YES,NO
PLT-08,OT-00782,OT-00780,OPC_DA,NO,YES,YES
